"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.709406096E1,-2.097723699E-1,-8.068116796E0,2.260389145E0,8.381400370E0
3.710401896E1,1.145737934E0,-7.351689622E0,1.273871771E0,7.548695582E0
3.711397596E1,1.924891698E0,-5.692242218E0,3.781066918E-1,6.020780198E0
3.712393396E1,1.823504487E0,-3.120527431E0,-1.237750596E0,3.820325458E0
3.713389096E1,1.856766374E0,-9.079702646E-1,-4.084403217E0,4.577591180E0
3.714384796E1,1.983777838E0,6.309268481E-1,-6.274587475E0,6.610891860E0
3.715380596E1,2.324819030E0,1.345208094E0,-5.949522631E0,6.527724555E0
3.716376296E1,1.942567247E0,1.397029043E0,-5.078782173E0,5.614203952E0
3.717371996E1,1.057945499E0,1.977423669E0,-5.765346447E0,6.186167853E0
3.718367796E1,2.556531322E-1,2.596914532E0,-6.218684585E0,6.743987069E0
3.719363496E1,-4.481504881E-1,2.435099271E0,-5.358487827E0,5.902875495E0
3.720359196E1,-7.958194989E-1,1.858700632E0,-4.205289723E0,4.666107411E0
3.721354996E1,-1.273729391E0,1.377120443E0,-2.639827248E0,3.238446414E0
3.722350696E1,-2.039366148E0,1.058996828E0,-1.059375728E0,2.530368649E0
3.723346496E1,-2.726853697E0,9.389973450E-1,2.608703104E-1,2.895772854E0
3.724342196E1,-2.863706025E0,1.133050060E0,7.491777214E-1,3.169523923E0
3.725337896E1,-2.858434176E0,9.923742378E-1,4.377760658E-1,3.057302806E0
3.726333696E1,-3.123113655E0,3.451938844E-1,5.567364988E-1,3.191073996E0
3.727329396E1,-3.780262926E0,-3.359628850E-1,2.688049820E-1,3.804670153E0
3.728325096E1,-4.549420876E0,-9.812896711E-1,-8.298394766E-1,4.727451034E0
3.729320896E1,-4.934005113E0,-1.345218619E0,-1.411122294E0,5.305213070E0
3.730316596E1,-4.948113860E0,-1.382084729E0,-1.555437716E0,5.367809186E0
3.731312396E1,-4.646968805E0,-1.225249541E0,-1.566074971E0,5.054517418E0
3.732308096E1,-4.176048090E0,-8.403004378E-1,-1.620702583E0,4.557648444E0
3.733303796E1,-3.552688708E0,-3.976124185E-1,-1.606116704E0,3.919094737E0
3.734299596E1,-2.912453678E0,-7.497124493E-2,-1.622405292E0,3.334697294E0
3.735295296E1,-2.296944183E0,5.995267153E-2,-1.572327106E0,2.784198167E0
3.736290996E1,-8.339269727E-1,1.405027449E-1,-1.298980300E0,1.550008076E0
3.737286796E1,1.031303830E0,9.963187695E-1,-8.976127991E-1,1.691729121E0
3.738282496E1,2.712770094E0,2.580414274E0,5.990259013E-1,3.791634402E0
3.739278196E1,4.709662067E0,3.897511294E0,2.566336518E0,6.630052352E0
3.740273996E1,6.636845289E0,4.522338912E0,3.744265712E0,8.861082911E0
3.741269696E1,8.507459623E0,4.787947513E0,4.874913737E0,1.091174113E1
3.742265496E1,7.011140181E0,4.836864150E0,4.836172132E0,9.794891645E0
3.743261196E1,3.448289012E0,3.340340640E0,4.596218774E0,6.646337316E0
3.744256896E1,1.425986794E0,2.465219448E0,4.073092948E0,4.969993101E0
3.745252696E1,7.753700316E-1,2.238917000E0,2.828511050E0,3.689772727E0
3.746248396E1,4.510670793E-1,1.924908071E0,2.061470962E0,2.856290447E0
3.747244096E1,2.220345658E-1,1.587066475E0,1.391559557E0,2.122384825E0
3.748239896E1,3.539898509E-1,1.516148520E0,6.932394558E-1,1.704287562E0
3.749235596E1,1.094464284E0,1.813478267E0,-9.791630387E-2,2.120411068E0
3.750231396E1,4.227082588E0,1.107811723E0,-1.504331882E0,4.621524471E0
3.751227096E1,8.627897648E0,-1.417304263E0,-2.770528890E0,9.171979041E0
3.752222796E1,8.559879912E0,-4.088122923E0,-3.200705037E0,1.001143376E1
3.753218596E1,5.455658026E0,-4.905975900E0,-2.834909658E0,7.865717818E0
3.754214296E1,1.611692024E0,-4.228016388E0,-1.808691151E0,4.872887998E0
3.755209996E1,-4.036040604E-2,-3.532056223E0,-1.556095528E0,3.859855362E0
3.756205796E1,2.036451311E0,-3.331647000E0,7.026277453E-2,3.905373545E0
3.757201496E1,5.121438196E0,-2.021468405E0,-8.050890899E-1,5.564497475E0
3.758197196E1,5.045521456E0,1.100428444E-1,-4.835406439E0,6.989316964E0
3.759192996E1,5.602591538E-1,-1.084691833E0,-5.771511751E0,5.899219829E0
3.760188696E1,-4.078438180E0,-4.237246218E0,-2.056473054E0,6.230328637E0
3.761184496E1,-5.092333095E0,-4.354340805E0,2.535460880E-1,6.704955318E0
3.762180196E1,-5.908327242E0,-3.233447691E0,6.549375620E-1,6.767012485E0
3.763175896E1,-6.274485734E0,-2.593664065E0,-6.259532064E-1,6.818216916E0
3.764171696E1,-5.427078590E0,-2.505569914E0,-2.158073981E0,6.355182603E0
3.765167396E1,-4.355449437E0,-2.574347203E0,-2.990067572E0,5.876879053E0
3.766163096E1,-3.142670252E0,-2.901517630E0,-2.613902155E0,5.012750278E0
3.767158896E1,-2.134165885E0,-3.313713589E0,-1.239220586E0,4.131710232E0
3.768154596E1,-1.485406199E0,-3.288244287E0,-8.260507733E-2,3.609128104E0
3.769150396E1,-9.452035797E-1,-2.606950693E0,3.511940047E-1,2.795163493E0
3.770146096E1,-5.899057066E-1,-1.273715943E0,1.118759465E-1,1.408139649E0
3.771141796E1,-4.463425291E-1,2.026054376E-1,-2.600973085E-1,5.549065025E-1
3.772137596E1,-4.517330772E-1,1.339864324E0,-4.700626364E-1,1.490053040E0
3.773133296E1,-4.884991997E-1,1.927861499E0,-6.412637021E-1,2.089617325E0
3.774128996E1,-5.724546915E-1,1.912242417E0,-7.556415260E-1,2.134331172E0
3.775124796E1,-8.386310577E-1,1.315393726E0,-4.766495249E-1,1.631182846E0
3.776120496E1,-1.480428464E0,2.639468229E-1,-7.884897217E-2,1.505839807E0
3.777116196E1,-2.368000717E0,-1.013988470E0,5.246428862E-2,2.576500052E0
3.778111996E1,-3.635772380E0,-2.484690676E0,4.934865823E-1,4.431259140E0
3.779107696E1,-4.296373848E0,-4.043687593E0,1.152778274E0,6.011583430E0
3.780103496E1,-4.132296883E0,-4.682045082E0,2.152294300E0,6.605285342E0
3.781099196E1,-3.220048796E0,-4.097789540E0,2.944533549E0,5.985889340E0
3.782094896E1,-2.401177234E0,-2.754971203E0,3.667171636E0,5.177225729E0
3.783090696E1,-1.662130691E0,-1.630475035E0,4.503756753E0,5.070005144E0
3.784086396E1,-1.455238075E0,-1.326081852E0,4.046684875E0,4.500207708E0
3.785082096E1,-1.234401603E0,-1.883162459E0,2.644494203E0,3.473240239E0
3.786077896E1,-4.641221577E-1,-2.064976367E0,1.455987103E0,2.568936593E0
3.787073596E1,3.108730674E-1,-1.191738564E0,-1.397958165E-1,1.239526417E0
3.788069396E1,7.448329479E-1,2.033416021E-1,-1.858572578E0,2.012564522E0
3.789065096E1,1.361511301E0,1.435379761E0,-3.253241393E0,3.807572408E0
3.790060796E1,1.929189987E0,2.149437059E0,-3.545842788E0,4.573276151E0
3.791056596E1,1.859830315E0,2.733045899E0,-1.844589547E0,3.785633273E0
3.792052296E1,1.198763993E0,3.466893098E0,-6.992731977E-1,3.734349457E0
3.793047996E1,1.392147202E0,3.432773425E0,-3.279024982E-1,3.718807237E0
3.794043796E1,1.836199962E0,3.383536361E0,-6.226571310E-1,3.899698771E0
3.795039496E1,1.649673783E0,3.077717042E0,-1.055025984E0,3.647854932E0
3.796035296E1,1.294685812E0,2.128658393E0,-4.101729687E-1,2.525002925E0
3.797030996E1,8.124788010E-1,1.414268973E0,6.767502346E-1,1.765862229E0
3.798026696E1,4.448625988E-1,1.075850843E0,1.684958075E0,2.048033564E0
3.799022496E1,3.147404158E-1,9.104138160E-1,2.555720898E0,2.731231252E0
3.800018196E1,4.398790169E-1,1.008230132E0,3.145864002E0,3.332638874E0
3.801013896E1,3.799029565E-1,1.215409262E0,3.090793755E0,3.342835917E0
3.802009696E1,-1.490963978E-1,1.172453277E0,2.761501958E0,3.003792518E0
3.803005396E1,-4.857246959E-1,9.596608204E-1,2.718363540E0,2.923418839E0
3.804001096E1,-6.243329430E-1,1.020878245E0,2.826407222E0,3.069293371E0
3.804996896E1,-7.389927489E-1,1.454188499E0,2.968459479E0,3.387111771E0
3.805992596E1,-8.164309341E-1,1.941395465E0,3.262708327E0,3.883405908E0
3.806988396E1,-8.395625192E-1,1.981812589E0,3.507830039E0,4.115497290E0
3.807984096E1,-8.044605142E-1,1.805351806E0,2.207617439E0,2.963110970E0
3.808979854E1,-5.242221791E-1,1.771497012E0,2.317116712E-1,1.861907854E0
3.809975654E1,-4.450426930E-1,1.933373669E0,-6.250713732E-1,2.080074750E0
3.810971354E1,-1.178221555E0,1.669447312E0,4.427628636E-1,2.090765246E0
3.811967054E1,-1.513779813E0,5.983058167E-1,1.401917900E0,2.148225540E0
3.812962854E1,-1.513626031E0,-7.655040246E-1,1.628143165E0,2.351150854E0
3.813958554E1,-1.715213469E0,-1.925691597E0,1.757336226E0,3.120653134E0
3.814954354E1,-2.016685967E0,-2.491599746E0,2.044006498E0,3.801717263E0
3.815950054E1,-2.045202253E0,-2.425883474E0,2.342247241E0,3.943841405E0
3.816945754E1,-1.596968150E0,-2.048300108E0,3.023205789E0,3.985676085E0
3.817941554E1,-6.998263443E-1,-1.209857331E0,3.752309142E0,4.004164778E0
3.818937254E1,5.537623125E-1,1.972400326E-1,3.990541080E0,4.033605638E0
3.819932954E1,1.491298438E0,1.343899487E0,3.350654544E0,3.906011103E0
3.820928754E1,2.872145897E0,1.531799178E0,3.346249836E0,4.668299341E0
3.821924454E1,3.616050891E0,1.362960241E0,3.239769115E0,5.042775881E0
3.822920154E1,3.168115581E0,1.018451065E0,2.474634635E0,4.147049009E0
3.823915954E1,2.581754456E0,1.045947597E0,2.511682593E0,3.750734848E0
3.824911654E1,1.525754911E0,1.251778944E0,2.794020663E0,3.420735307E0
3.825907454E1,8.524263936E-1,1.728304800E0,2.935913876E0,3.511873934E0
3.826903154E1,8.861309141E-1,2.079487987E0,2.693173150E0,3.516060282E0
3.827898854E1,1.045510810E0,2.267070758E0,2.076501814E0,3.247239206E0
3.828894654E1,1.101186828E0,2.738522986E0,1.431287879E0,3.280351439E0
3.829890354E1,1.102364457E0,3.469578724E0,5.257284218E-1,3.678256964E0
3.830886054E1,1.420277572E0,3.808787983E0,-4.961994346E-1,4.095151787E0
3.831881854E1,1.303169537E0,3.705617956E0,-1.395489471E0,4.168602421E0
3.832877554E1,7.349605089E-1,3.521578013E0,-1.849798247E0,4.045173940E0
3.833873354E1,4.822198749E-1,2.814069597E0,-1.777885242E0,3.363391091E0
3.834869054E1,4.037385464E-1,1.523664531E0,-1.866547011E0,2.443062865E0
3.835864754E1,9.888641542E-1,-1.086803847E0,-1.909636751E0,2.409503567E0
3.836860554E1,2.418155794E0,-5.941189179E0,-2.932811344E-1,6.421154112E0
3.837856254E1,1.924304638E0,-7.692410386E0,1.547252784E0,8.078992330E0
3.838851954E1,2.826818866E-1,-7.028745562E0,3.099807238E0,7.687130683E0
3.839847754E1,-6.973605734E-1,-6.991182464E0,3.452782305E0,7.828451294E0
3.840843454E1,-7.617197067E-1,-6.857297013E0,2.598195072E0,7.372472915E0
3.841839154E1,-2.048572004E-2,-6.257719427E0,9.827466510E-1,6.334450495E0
3.842834954E1,1.381350319E0,-5.732980354E0,-8.118458399E-1,5.952670503E0
3.843830654E1,3.138663155E0,-4.584277883E0,-2.602069438E0,6.134947063E0
3.844826454E1,3.605213662E0,-2.700755235E0,-4.143206618E0,6.120278218E0
3.845822154E1,3.228558834E0,-1.172248625E0,-4.750476801E0,5.862148823E0
3.846817854E1,2.661014634E0,1.781705081E-2,-5.185472224E0,5.828416467E0
3.847813654E1,2.102189802E0,8.730267191E-1,-5.455681415E0,5.911500428E0
3.848809354E1,1.746370357E0,1.415020341E0,-5.441230021E0,5.887195948E0
3.849805054E1,5.920352626E-1,1.671800816E0,-5.429581198E0,5.711897733E0
3.850800854E1,-1.014515305E-1,1.681707169E0,-4.926255214E0,5.206382798E0
3.851796554E1,-1.113392891E0,1.744001650E0,-4.317910312E0,4.788061711E0
3.852792354E1,-1.878026850E0,1.452472926E0,-3.285083283E0,4.053200541E0
3.853788054E1,-2.341242104E0,8.949239570E-1,-1.891442409E0,3.140041061E0
3.854783754E1,-2.901295436E0,3.688891411E-1,-5.271159661E-1,2.971774831E0
3.855779554E1,-3.281341649E0,-1.777728975E-2,8.009621251E-1,3.377729915E0
3.856775254E1,-3.506658842E0,-1.534502345E-1,1.611185947E0,3.862139739E0
3.857770954E1,-3.664033728E0,-2.534376222E-1,1.829614535E0,4.103274684E0
3.858766754E1,-3.546678355E0,-3.619911808E-1,2.000426323E0,4.087991003E0
3.859762454E1,-3.746157287E0,-4.521722031E-1,1.592120808E0,4.095485659E0
3.860758254E1,-4.208790159E0,-8.462675214E-1,-2.877920607E-1,4.302662848E0
3.861753954E1,-4.295172245E0,-1.398980259E0,-1.633411506E0,4.803507419E0
3.862749654E1,-4.277882028E0,-1.659111773E0,-2.357433044E0,5.158528577E0
3.863745454E1,-3.825010498E0,-1.734484137E0,-2.577149774E0,4.927559385E0
3.864741154E1,-3.103924847E0,-1.753688148E0,-2.370580216E0,4.281287439E0
3.865736854E1,-2.058527473E0,-1.595529735E0,-1.991966571E0,3.278899406E0
3.866732654E1,-1.266588187E0,-1.344502920E0,-1.872936556E0,2.630556040E0
3.867728354E1,-3.355822313E-1,-1.168048570E0,-2.537218261E0,2.813259568E0
3.868724054E1,1.561536947E0,-8.243340307E-1,-4.082107308E0,4.447642556E0
3.869719854E1,4.026494440E0,3.135955310E-1,-4.953784490E0,6.391477169E0
3.870715554E1,5.004783320E0,2.795288340E0,-1.975508705E0,6.063342942E0
3.871711354E1,5.199485661E0,5.132666604E0,3.078935602E0,7.928351786E0
3.872707054E1,5.210700036E0,5.866945328E0,6.016776720E0,9.888075871E0
3.873702754E1,4.247590528E0,5.444952359E0,6.788420906E0,9.683604178E0
3.874698554E1,2.347082888E0,3.982229263E0,6.663532566E0,8.109846746E0
3.875694254E1,2.933635801E-1,2.534877913E0,5.908749411E0,6.436224656E0
3.876689954E1,-9.648057854E-1,1.653897226E0,4.880881405E0,5.243017216E0
3.877685754E1,-1.473408882E0,1.272301501E0,3.666500960E0,4.151254525E0
3.878681454E1,-1.297517619E0,8.568948358E-1,3.037320968E0,3.412204477E0
3.879677254E1,-1.230286333E0,5.703713286E-1,2.879135073E0,3.182506353E0
3.880672954E1,-1.111868522E0,5.760963374E-1,2.749202048E0,3.020968470E0
3.881668654E1,-7.487248546E-1,1.189125443E0,2.472796855E0,2.844175190E0
3.882664454E1,-5.849016595E-1,1.947711042E0,1.270050908E0,2.397648340E0
3.883660154E1,-3.689014202E-1,2.481196380E0,-7.868601027E-1,2.628986983E0
3.884655854E1,2.738226532E0,1.237588336E0,-3.026343405E0,4.264770080E0
3.885651654E1,7.626917478E0,-1.577612697E0,-3.385370632E0,8.492318079E0
3.886647354E1,7.869672237E0,-3.161268491E0,-1.702522672E0,8.650083412E0
3.887643154E1,5.404803622E0,-4.969925728E0,-1.415824333E-1,7.343848414E0
3.888638854E1,3.163392200E0,-5.670225112E0,-7.093526280E-1,6.531591245E0
3.889634554E1,2.566098536E0,-4.610761676E0,-1.451422182E-1,5.278735758E0
3.890630354E1,4.294275282E0,-4.159939595E0,7.562779954E-1,6.026429626E0
3.891626054E1,5.516401826E0,-1.600536706E0,-1.943715640E0,6.063863235E0
3.892621754E1,1.462321392E0,-1.004826468E-1,-5.300560631E0,5.499493032E0
3.893617554E1,-3.911020702E0,-2.038908311E0,-4.499154409E0,6.300446050E0
3.894613254E1,-5.282905548E0,-3.191263538E0,-3.104992256E0,6.908996375E0
3.895609054E1,-5.345411114E0,-2.769382251E0,-1.187997515E0,6.136304761E0
3.896604754E1,-5.714169862E0,-2.221061942E0,6.964978167E-1,6.170086107E0
3.897600454E1,-5.215698820E0,-1.726390421E0,8.111175692E-1,5.553543894E0
3.898596254E1,-3.846157538E0,-2.159875508E0,-3.717612934E-1,4.426759139E0
3.899591954E1,-1.917887319E0,-3.746140330E0,-1.528719157E0,4.477593260E0
3.900587654E1,-3.883293790E-1,-4.880665058E0,-1.892731428E0,5.249202165E0
3.901583454E1,3.192158747E-1,-4.476329511E0,-1.483583914E0,4.726568088E0
3.902579154E1,1.094774187E-1,-2.998953293E0,-1.208272443E0,3.235062357E0
3.903574854E1,-5.998518205E-1,-1.650181321E0,-1.261408723E0,2.161960352E0
3.904570654E1,-1.286514328E0,-6.993299156E-1,-1.383174942E0,2.014287559E0
3.905566354E1,-1.948327923E0,-6.748388529E-2,-1.627104407E0,2.539292131E0
3.906562154E1,-1.968648752E0,3.102941930E-2,-1.784213537E0,2.657058275E0
3.907557854E1,-1.598260385E0,3.074477684E-1,-1.435743165E0,2.170326894E0
3.908553554E1,-1.709877300E0,6.193359125E-1,-1.241323099E0,2.201849311E0
3.909549354E1,-1.790948945E0,2.018663496E-1,-1.131118286E0,2.127833810E0
3.910545054E1,-1.947011130E0,-8.901128680E-1,-1.784538057E-1,2.148254878E0
3.911540754E1,-2.402420937E0,-1.870954058E0,5.792402391E-1,3.099615250E0
3.912536554E1,-2.779047698E0,-2.244971207E0,6.308072725E-1,3.627798181E0
3.913532254E1,-2.754219251E0,-2.811117337E0,1.326046476E0,4.152890996E0
3.914528054E1,-2.812893721E0,-2.996997399E0,1.876791041E0,4.518485267E0
3.915523754E1,-3.224623657E0,-3.407897031E0,2.581171489E0,5.354848846E0
3.916519454E1,-3.032954852E0,-3.275125474E0,4.036884942E0,6.018446813E0
3.917515254E1,-2.671377654E0,-3.146962109E0,4.797305982E0,6.328805082E0
3.918510954E1,-2.724242331E0,-3.489978490E0,3.672377704E0,5.752199939E0
3.919506754E1,-2.351851292E0,-3.177519658E0,1.119068052E0,4.108545847E0
3.920502454E1,-8.598459256E-1,-2.162213225E0,-2.056925190E0,3.105711236E0
3.921498154E1,9.258253223E-1,-1.145335060E0,-3.407475446E0,3.712119859E0
3.922493954E1,5.599556834E-1,-2.129170024E-1,-5.900391693E-1,8.408509015E-1
3.923489654E1,-2.438072580E-1,1.058027945E0,8.012474692E-1,1.349393426E0
3.924485354E1,-3.356295937E-1,2.207936697E0,8.691666797E-2,2.234991318E0
3.925481154E1,4.393100828E-1,2.611279387E0,-9.260343602E-1,2.805229584E0
3.926476854E1,1.404726902E0,2.380817814E0,-1.272370352E0,3.043103259E0
3.927472554E1,2.022064821E0,1.957698087E0,-1.155579382E0,3.042481166E0
3.928468354E1,2.171575786E0,1.682093085E0,-1.015050910E0,2.928396642E0
3.929464054E1,2.052635234E0,1.642651277E0,-6.265290110E-1,2.702619696E0
3.930459854E1,1.815943453E0,1.785413386E0,8.790879428E-2,2.548152181E0
3.931455554E1,1.484989293E0,1.884832424E0,7.117247703E-1,2.502866080E0
3.932451254E1,1.055370970E0,1.862917644E0,1.182053820E0,2.445714879E0
3.933447054E1,6.108059943E-1,1.730628483E0,1.496369144E0,2.367969494E0
3.934442754E1,3.137463892E-1,1.456936691E0,1.636875397E0,2.213698801E0
3.935438454E1,3.384251475E-2,1.137510316E0,1.643452930E0,1.999002894E0
3.936434254E1,-1.607206625E-1,7.291536391E-1,1.753298138E0,1.905662752E0
3.937429954E1,-2.709734219E-1,2.606437308E-1,1.900821635E0,1.937649256E0
3.938425754E1,-4.267157650E-1,-9.364842117E-2,1.980313947E0,2.027929905E0
3.939421454E1,-7.245121193E-1,-1.321225154E-1,2.188520433E0,2.309111486E0
3.940417154E1,-1.190918784E0,8.786844850E-2,2.573508128E0,2.837067588E0
3.941412954E1,-1.588193234E0,1.336480540E-1,3.293812591E0,3.659155768E0
3.942408654E1,-1.765679618E0,3.858577609E-2,4.205118107E0,4.560935394E0
3.943404354E1,-2.129219726E0,-2.277677608E-1,4.486344037E0,4.971190764E0
3.944400154E1,-2.015075060E0,-3.139370084E-1,3.383608282E0,3.950682086E0
3.945395854E1,-1.737151637E0,5.310014409E-1,1.418313493E0,2.304619601E0
3.946391654E1,-1.741703110E0,1.453331298E0,5.032817284E-2,2.268972126E0
3.947387354E1,-2.144780921E0,1.587077000E0,1.171045450E-1,2.670695055E0
3.948383054E1,-2.677583304E0,9.234776652E-1,1.523096766E0,3.215911552E0
3.949378854E1,-2.559195898E0,3.366926175E-1,2.321070964E0,3.471342101E0
3.950374554E1,-2.286365401E0,-6.072801232E-2,3.323466160E0,4.034424613E0
3.951370254E1,-1.743685901E0,2.130930036E-1,4.087261044E0,4.448769716E0
3.952366054E1,-1.619581087E0,1.278259229E0,4.017188011E0,4.516059020E0
3.953361754E1,-1.459053968E0,2.162802039E0,3.335193336E0,4.234390833E0
3.954357554E1,-2.691198546E-1,1.866976197E0,3.060913314E0,3.595443774E0
3.955353254E1,-7.452393293E-2,6.727397025E-2,2.302584407E0,2.304772127E0
3.956348954E1,-1.014421749E-1,-1.711470081E0,1.979463762E0,2.618720516E0
3.957344754E1,4.366835135E-1,-2.555020986E0,2.181741171E0,3.388040624E0
3.958340454E1,7.637592155E-1,-2.877308403E0,1.897284654E0,3.530144593E0
3.959336154E1,7.885695362E-1,-2.266794185E0,1.888381684E0,3.053880020E0
3.960331954E1,9.278946519E-1,-1.183054864E0,1.916244836E0,2.435693242E0
3.961327654E1,1.032866206E0,-2.719154084E-1,1.632671249E0,1.950991029E0
3.962323454E1,1.158821079E0,3.619941044E-1,1.318942401E0,1.792627982E0
3.963319154E1,1.364137285E0,9.601724517E-1,1.204114780E0,2.057351228E0
3.964314854E1,1.330173733E0,1.536467010E0,1.155971146E0,2.338025304E0
3.965310654E1,1.167810588E0,1.910025737E0,9.165066878E-1,2.419083379E0
3.966306354E1,1.189422482E0,2.038043507E0,3.552510953E-1,2.386325736E0
3.967302054E1,1.394700682E0,2.016693569E0,-1.616275473E-1,2.457308773E0
3.968297854E1,1.735943602E0,1.943126825E0,-1.993584788E-1,2.613232835E0
3.969293554E1,1.580843868E0,1.968985552E0,6.820542713E-2,2.525989592E0
3.970289354E1,9.055617964E-1,9.772416437E-1,9.552526045E-1,1.639375166E0
3.971285054E1,5.208904356E-1,-1.489291089E0,8.655130470E-1,1.799563177E0
3.972280754E1,8.808976561E-1,-3.878662795E0,4.287523502E-1,4.000479263E0
3.973276554E1,1.467324854E0,-4.799368295E0,8.757344916E-1,5.094495967E0
3.974272254E1,3.874394327E-1,-4.072327255E0,1.161911186E-1,4.092365937E0
3.975267954E1,-1.714667339E0,-3.620725740E0,-9.314474932E-1,4.113068611E0
3.976263754E1,-3.546188359E0,-3.459805103E0,-1.860336245E0,5.292121897E0
3.977259454E1,-4.437188834E0,-2.851990544E0,-1.940586648E0,5.620353312E0
3.978255254E1,-4.041643406E0,-1.431918209E0,-7.966275841E-1,4.361179507E0
3.979250954E1,-2.087661810E0,-5.679418105E-1,-9.493874086E-1,2.362673525E0
3.980246654E1,6.387866753E-1,-8.112193108E-1,-1.379014795E0,1.722732420E0
3.981242454E1,2.239449681E0,-1.074467391E0,-1.865827950E0,3.106594436E0
3.982238154E1,3.148886427E0,-1.188085223E0,-1.823722588E0,3.827923237E0
3.983233854E1,2.889233215E0,-1.232876649E0,-1.929597830E0,3.686597508E0
3.984229654E1,2.214124221E0,-1.197446031E0,-1.899925257E0,3.153718289E0
3.985225354E1,2.055156553E0,-1.103518113E0,-2.266015628E0,3.252114314E0
3.986221054E1,1.863473715E0,-9.109459126E-1,-2.716665509E0,3.417985990E0
3.987216854E1,1.347826477E0,-7.996517640E-1,-2.887897711E0,3.285731630E0
3.988212554E1,6.951614356E-1,-6.547524977E-1,-2.766964427E0,2.927121862E0
3.989208354E1,3.055754900E-3,-2.952376127E-1,-2.455494359E0,2.473181581E0
3.990204054E1,-5.614262581E-1,1.118005174E-1,-2.083606766E0,2.160813725E0
3.991199754E1,-9.203213382E-1,2.234612864E-1,-1.820073926E0,2.051729857E0
3.992195554E1,-9.201418287E-1,1.749849451E-1,-1.676218972E0,1.920153837E0
3.993191254E1,-9.711172700E-1,1.448513192E-1,-1.585655834E0,1.865034874E0
3.994187054E1,-1.009386712E0,3.636968136E-2,-1.340403729E0,1.678352301E0
3.995182754E1,-1.148413035E0,-1.918237567E-1,-7.281876791E-1,1.373282982E0
3.996178454E1,-1.426365108E0,-4.165831250E-1,1.017301503E-1,1.489432088E0
3.997174254E1,-1.950607753E0,-6.604547024E-1,8.581794691E-1,2.231040793E0
3.998169954E1,-2.505351813E0,-9.333547819E-1,1.519384369E0,3.075137024E0
3.999165654E1,-2.605305287E0,-1.032557473E0,1.879196585E0,3.374191811E0
4.000161454E1,-2.538972718E0,-9.936547780E-1,1.990993010E0,3.376060640E0
4.001157154E1,-2.330631747E0,-9.220293099E-1,1.878180924E0,3.132019471E0
4.002152954E1,-2.031381775E0,-7.627762985E-1,1.571539486E0,2.679193153E0
4.003148654E1,-1.265994694E0,-4.378424317E-1,1.566601220E0,2.061234568E0
4.004144354E1,-2.807844651E-1,-4.719053864E-2,1.514710690E0,1.541238248E0
4.005140154E1,5.310002714E-1,1.338585538E-1,9.665453321E-1,1.110895711E0
4.006135854E1,1.327212703E0,2.170123923E-1,2.014520743E-1,1.359842225E0
4.007131554E1,1.830201303E0,1.456570655E-1,-6.965495646E-1,1.963678713E0
4.008127354E1,1.707758853E0,7.703355789E-2,-1.046669143E0,2.004467701E0
4.009123058E1,1.524729894E0,4.528668523E-3,-8.986942416E-1,1.769879402E0
4.010118758E1,1.562929754E0,1.200760818E-1,-1.096265227E0,1.912842160E0
4.011114558E1,1.463708351E0,2.428646868E-1,-1.306667634E0,1.977069978E0
4.012110258E1,1.034240887E0,3.043534219E-1,-9.624060881E-1,1.445168051E0
4.013106058E1,1.531409168E-1,2.848406786E-1,-1.036310801E-1,3.395964566E-1
4.014101758E1,-6.108317220E-1,1.845492357E-1,8.628660125E-1,1.073178256E0
4.015097458E1,-1.288010631E0,1.119496214E-1,1.556522375E0,2.023429269E0
4.016093258E1,-2.026988177E0,8.968225479E-2,1.856395660E0,2.750077967E0
4.017088958E1,-2.778636639E0,1.201000553E-1,1.653758940E0,3.235763314E0
4.018084658E1,-3.268049174E0,2.112131238E-1,1.372102655E0,3.550693183E0
4.019080458E1,-3.495384825E0,3.379602939E-1,1.215129181E0,3.715975130E0
4.020076158E1,-3.591811844E0,6.664662248E-1,1.142698258E0,3.827668854E0
4.021071958E1,-3.452691965E0,1.073725964E0,1.141971742E0,3.791842390E0
4.022067658E1,-2.972051423E0,1.239758822E0,1.088380841E0,3.399215270E0
4.023063358E1,-2.159393113E0,1.194058154E0,7.447528410E-1,2.577481384E0
4.024059158E1,-1.052321062E0,9.460081565E-1,1.045546478E-1,1.418887848E0
4.025054858E1,-2.083596826E-1,5.396804631E-1,-3.708274931E-1,6.871548509E-1
4.026050558E1,8.179436088E-2,3.006562275E-1,-1.628025636E-1,3.515524986E-1
4.027046358E1,1.227108371E-1,2.458572918E-1,4.642642450E-1,5.394859096E-1
4.028042058E1,1.864817405E-1,1.796726578E-1,7.158170173E-1,7.612172526E-1
4.029037858E1,1.371043432E-1,-3.973767757E-2,5.072585294E-1,5.269610038E-1
4.030033558E1,-1.091961676E-1,-1.853193140E-1,-4.789746702E-2,2.203661011E-1
4.031029258E1,-7.990079856E-1,-4.885342830E-1,-6.543390995E-1,1.142470640E0
4.032025058E1,-1.509527133E0,-9.054869521E-1,-7.412202457E-1,1.909970219E0
4.033020758E1,-1.771738502E0,-9.859990185E-1,-4.841304526E-1,2.084618354E0
4.034016558E1,-1.780654922E0,-7.622792852E-1,-3.107970536E-1,1.961733026E0
