"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.826827171E1,-1.453054140E0,4.377613893E0,-1.984759731E0,5.021368431E0
4.827833071E1,1.287901872E-1,5.048595922E0,-6.983562373E0,8.618297460E0
4.828839071E1,2.150243390E0,7.281720670E0,-8.994332128E0,1.177051456E1
4.829845071E1,4.651876958E0,8.630852246E0,-7.627645456E0,1.242226006E1
4.830851071E1,1.523813635E0,4.565452187E0,-2.899068232E0,5.618715002E0
4.831857071E1,-2.222841250E0,2.235257227E0,-2.077509436E0,3.775373299E0
4.832863071E1,-2.771348085E0,2.319755341E0,-3.748125752E0,5.206734264E0
4.833868971E1,-2.241590347E0,2.057484915E0,-3.884538077E0,4.934329491E0
4.834874971E1,-4.217772651E0,2.421732536E0,-3.970224345E-1,4.879756288E0
4.835880971E1,-7.882099909E0,5.411735496E-1,5.547221915E0,9.653602372E0
4.836886971E1,-7.668515155E0,1.593882867E0,4.845260752E0,9.209947830E0
4.837892971E1,-5.190015510E0,3.574302941E0,4.413060006E0,7.693308854E0
4.838898871E1,-2.544385486E0,5.435401517E0,2.703406947E0,6.582240976E0
4.839904871E1,-8.576204753E-1,5.687852129E0,9.030778992E-1,5.822604607E0
4.840910871E1,-2.279314828E-1,4.464863706E0,6.070169985E-1,4.511699270E0
4.841916871E1,-7.524600559E-1,1.921762853E0,-1.629101816E0,2.629323359E0
4.842922871E1,-6.470429438E-1,-6.600790188E-1,-3.956851178E0,4.063377921E0
4.843928871E1,2.278367579E-2,-2.409935778E-1,-5.494908046E0,5.500237398E0
4.844934771E1,-1.956844393E0,1.108392060E0,-3.729317306E0,4.354948967E0
4.845940771E1,-2.774007398E0,8.751056966E-1,-2.268337558E0,3.688669449E0
4.846946771E1,-2.876849982E0,-4.273130581E-1,-1.463711860E0,3.255966012E0
4.847952771E1,-1.678891150E0,-8.284700587E-1,3.471212436E0,3.943900849E0
4.848958771E1,7.571963006E-1,9.497302017E-1,3.141710432E0,3.368334623E0
4.849964771E1,4.693850611E0,1.818915885E0,-1.349083336E0,5.211594228E0
4.850970671E1,7.377521451E0,8.718549371E-2,-6.891623093E0,1.009603352E1
4.851976671E1,5.175322042E0,1.362807336E0,-7.809363470E0,9.467172750E0
4.852982671E1,3.393433943E0,9.667197253E-1,4.182378870E0,5.471949741E0
4.853988671E1,1.705926336E0,-2.866802126E0,2.176008561E1,2.201431500E1
4.854994671E1,-8.404541611E0,-3.740957943E0,2.001470051E0,9.414720834E0
4.856000571E1,-8.318647767E0,2.430980638E0,-1.289483076E1,1.553660928E1
4.857006571E1,-4.665858235E0,4.551581130E0,-1.088459311E1,1.268705998E1
4.858012571E1,-2.878455042E0,2.124265672E0,-1.200235738E0,3.773403491E0
4.859018571E1,-1.662924743E0,6.883598082E-1,3.921569079E0,4.314842055E0
4.860024571E1,-1.337140106E0,8.056428212E-1,3.701263534E0,4.017008311E0
4.861030571E1,1.209825756E0,-6.025701910E-2,1.958329586E0,2.302686265E0
4.862036471E1,1.209239865E0,-1.661324067E0,-1.952464828E0,2.834497771E0
4.863042471E1,6.967840379E-1,-3.374132284E0,-4.096859833E0,5.352993289E0
4.864048471E1,1.694414923E0,-1.998670111E0,-7.381478262E-1,2.722239217E0
4.865054471E1,8.692102414E-1,-1.360515812E0,-2.150536920E0,2.689114866E0
4.866060471E1,2.441539979E-1,-2.518919692E0,5.716881216E-1,2.594493187E0
4.867066371E1,-2.005478024E-2,-6.059045073E0,1.093205379E1,1.249888913E1
4.868072371E1,5.270282578E-1,-1.254680332E1,1.817177566E1,2.208876327E1
4.869078371E1,7.813575804E-1,-1.092154634E1,1.550921444E1,1.898489996E1
4.870084371E1,1.575277319E0,-3.411154807E0,5.655702968E0,6.790025906E0
4.871090371E1,1.543451509E0,-2.742939388E0,1.339669611E0,3.420624755E0
4.872096271E1,2.115637228E0,-5.258778766E0,1.672933129E0,5.910108311E0
4.873102271E1,2.131763265E0,-6.332439242E0,5.374733731E0,8.575078078E0
4.874108796E1,2.778313288E0,-5.307083784E0,3.316596559E0,6.847187434E0
4.875114796E1,3.570360748E0,-3.105622586E0,-3.900639555E-1,4.748106718E0
4.876120796E1,5.511211252E0,-1.445288891E0,-1.748604578E0,5.959859681E0
4.877126796E1,8.030524462E0,-2.012286522E0,-1.346281058E0,8.387555834E0
4.878132696E1,9.379656038E0,-2.162087071E0,-1.599342704E0,9.757584997E0
4.879138696E1,9.188419341E0,-1.511395465E0,-2.109595301E0,9.547866703E0
4.880144696E1,8.159181333E0,-1.182932218E0,-2.064515607E0,8.499046614E0
4.881150696E1,5.615230295E0,-9.604972646E-2,-1.663810011E0,5.857328791E0
4.882156696E1,2.734481975E0,-4.695765866E-1,-1.609821500E0,3.207712441E0
4.883162596E1,1.271830215E0,-6.380534345E-1,-1.967588652E0,2.428182321E0
4.884168596E1,-1.808602273E-1,-3.013446457E-1,-1.933266665E0,1.964952675E0
4.885174596E1,-1.191319318E0,-1.828272672E-2,-1.486417183E0,1.904996593E0
4.886180596E1,-2.036047268E0,-2.936280570E-1,-6.364489585E-1,2.153316788E0
4.887186596E1,-2.852175901E0,4.248712608E-1,-1.195521712E-2,2.883672292E0
4.888192496E1,-3.594844210E0,1.160297500E0,-5.982444209E-1,3.824538086E0
4.889198496E1,-3.730425353E0,1.649225740E0,-9.851903486E-1,4.196024175E0
4.890204496E1,-4.319516543E0,1.528037664E0,-3.576665801E-1,4.595764098E0
4.891210496E1,-4.680876809E0,1.472259612E0,-2.019955730E-1,4.911105606E0
4.892216496E1,-4.651781064E0,1.532729031E0,1.230686867E-1,4.899333756E0
4.893222496E1,-4.616866754E0,1.317799271E0,4.890903533E-2,4.801504518E0
4.894228396E1,-4.344028071E0,7.533639624E-1,5.319679856E-2,4.409191200E0
4.895234396E1,-4.140119873E0,-1.039891855E-1,-4.582696795E-1,4.166703423E0
4.896240396E1,-5.183003529E0,1.831159954E0,-1.818265382E0,5.789884400E0
4.897246396E1,-5.105130311E0,4.091307025E0,-2.995822109E0,7.195561046E0
4.898252396E1,-4.927793031E0,5.155326903E0,-3.143972720E0,7.793914556E0
4.899258296E1,-4.902913713E0,5.558236899E0,-3.031196010E0,8.007540793E0
4.900264296E1,-4.901781693E0,5.668476795E0,-3.077883103E0,8.101386136E0
4.901270296E1,-5.326282532E0,4.031946968E0,-2.990367534E0,7.319028621E0
4.902276296E1,-6.259513353E0,1.800716134E0,-1.871962995E0,6.777044449E0
4.903282296E1,-6.311780444E0,-2.400077373E-2,4.631009415E-2,6.311995963E0
4.904288196E1,-5.107837572E0,-1.921081068E0,8.584882021E-3,5.457163259E0
4.905294196E1,-5.950382171E0,-1.178526488E0,1.773737665E0,6.319977688E0
4.906300196E1,-6.063047492E0,-1.747816374E0,2.556199200E0,6.808051213E0
4.907306196E1,-5.691231235E0,-2.159917316E0,3.195890440E0,6.875250648E0
4.908312196E1,-5.237870877E0,-2.150643924E0,4.699351087E0,7.358292006E0
4.909318096E1,-3.829155589E0,-3.614967110E0,2.447034608E0,5.806754524E0
4.910324096E1,-2.544591892E0,-4.636933521E0,2.341811623E0,5.784477682E0
4.911330096E1,-2.726104084E0,-4.368484342E0,2.382598876E0,5.673806159E0
4.912336096E1,-3.079950094E0,-4.253618130E0,1.722469279E0,5.526867122E0
4.913342096E1,-2.288357547E0,-3.440651379E0,1.713360486E0,4.473283618E0
4.914347996E1,-1.240831202E0,-3.359725329E0,5.772922392E-1,3.627765523E0
4.915353996E1,2.959825480E-1,-2.035121361E0,-9.797957075E-1,2.278008835E0
4.916359996E1,3.135906193E0,-5.330643386E-1,-3.380444938E0,4.641710161E0
4.917365996E1,6.022786489E0,1.342608422E-1,-4.985369979E0,7.819584189E0
4.918371996E1,8.834047083E0,1.520675727E0,-5.730541481E0,1.063917047E1
4.919377896E1,1.074796356E1,1.755194098E0,-6.249115834E0,1.255590999E1
4.920383896E1,9.959665332E0,1.637750140E0,-6.074155447E0,1.178017502E1
4.921389896E1,7.825465533E0,1.591930481E0,-5.504161849E0,9.698863393E0
4.922395896E1,6.003071432E0,1.487226730E0,-6.177665783E0,8.741410897E0
4.923401896E1,4.675213780E0,4.259907103E-1,-5.578623801E0,7.291099745E0
4.924407796E1,3.252400855E0,-8.721893978E-1,-5.013959355E0,6.039752817E0
4.925413796E1,4.335972946E0,-9.948116496E-1,-4.371621374E0,6.237097485E0
4.926419796E1,3.934113110E0,-6.785430640E-2,-3.323460898E0,5.150460417E0
4.927425796E1,2.197923340E0,3.494030026E-1,-2.142892855E0,3.089488510E0
4.928431796E1,1.651321528E0,-2.868000805E-1,-9.239202994E-1,1.913830137E0
4.929437696E1,1.860671144E0,-1.128341298E0,-2.766715336E-1,2.193581165E0
4.930443696E1,1.338086185E0,-2.917963801E0,-3.222260213E-1,3.226269827E0
4.931449696E1,8.579180986E-1,-3.915117261E0,5.726950121E-1,4.048721552E0
4.932455696E1,1.481692632E0,-4.281497069E0,1.201791682E0,4.687316232E0
4.933461596E1,1.939070027E0,-4.447853571E0,1.528829377E0,5.087309035E0
4.934467596E1,2.021784155E0,-3.837086753E0,1.980767691E0,4.768048507E0
4.935473596E1,1.558434999E0,-3.490812303E0,2.232876241E0,4.427214303E0
4.936479596E1,1.202315592E0,-4.429087224E0,2.816985603E0,5.384959082E0
4.937485596E1,9.978910857E-1,-4.842312001E0,3.332560335E0,5.962359476E0
4.938491596E1,1.454453963E0,-4.262369950E0,2.951769186E0,5.384809676E0
4.939497496E1,1.691239884E0,-3.527571409E0,2.963921455E0,4.908042663E0
4.940503496E1,1.935621924E0,-3.448874318E0,2.622808342E0,4.745575823E0
4.941509496E1,2.421650675E0,-3.274574667E0,2.879981166E0,4.988138205E0
4.942515496E1,2.043950949E0,-2.351078290E0,2.145763838E0,3.782804126E0
4.943521396E1,1.063068244E0,-1.500220997E0,3.282564887E0,3.762447258E0
4.944527396E1,4.661803776E-1,-8.507437111E-1,3.695201726E0,3.820419454E0
4.945533396E1,-9.843980509E-1,-1.128868570E0,4.162426416E0,4.423706302E0
4.946539396E1,-2.034613531E0,-8.712741624E-1,4.584466748E0,5.090786407E0
4.947545396E1,-2.659936407E0,-5.720819315E-1,4.336992116E0,5.119769530E0
4.948551296E1,-3.041998156E0,-1.246994660E-1,4.394546844E0,5.346152327E0
4.949557296E1,-3.021144646E0,-1.447905082E-1,4.368991588E0,5.313790244E0
4.950563296E1,-2.988946368E0,-8.293688854E-2,4.002233757E0,4.995853678E0
4.951569296E1,-3.418989199E0,3.731593261E-1,3.227612169E0,4.716589376E0
4.952575296E1,-4.347794262E0,7.946057631E-1,2.556926594E0,5.106132281E0
4.953581196E1,-5.467400404E0,1.563675712E0,1.994667692E0,6.026296385E0
4.954587196E1,-6.311552403E0,2.446930527E0,6.663615596E-1,6.801999740E0
4.955593196E1,-7.147927020E0,2.822511222E0,-9.773714519E-1,7.746914562E0
4.956599196E1,-8.220221002E0,3.037405168E0,-1.075160286E0,8.829146794E0
4.957605096E1,-8.229276584E0,3.031106547E0,-1.623951881E0,8.918846322E0
4.958611096E1,-7.372792808E0,2.375633672E0,-2.312816450E0,8.083985964E0
4.959617096E1,-5.939103477E0,2.127274065E0,-2.692848630E0,6.859276842E0
4.960623096E1,-4.134776103E0,1.953858220E0,-3.060060790E0,5.502536452E0
4.961629096E1,-2.911922750E0,1.954889084E0,-3.123062784E0,4.696211940E0
4.962634996E1,-2.154575592E0,1.776359411E0,-2.355885871E0,3.653470538E0
4.963640996E1,-1.894859229E0,1.342749194E0,-1.784066772E0,2.928542495E0
4.964646996E1,-1.463624736E0,1.024974219E0,-1.105786248E0,2.101316907E0
4.965652996E1,-6.367150068E-1,8.536575249E-1,-8.267729044E-2,1.068163238E0
4.966658996E1,4.931301945E-1,-1.111365661E-1,1.836803395E-1,5.378356554E-1
4.967664896E1,2.459611968E0,-1.286027547E0,9.989494318E-1,2.949823360E0
4.968670896E1,4.462718947E0,-1.332336326E0,1.296252281E0,4.834382118E0
4.969676896E1,5.685301573E0,-1.102358025E0,1.373498093E0,5.951835365E0
4.970682896E1,6.154847608E0,-8.722317901E-1,7.178708518E-1,6.257657384E0
4.971688796E1,5.922973933E0,-6.547086436E-1,-7.951862454E-2,5.959579417E0
4.972694796E1,4.751381366E0,-8.367391911E-1,-4.051950878E-1,4.841481221E0
4.973700246E1,4.101364528E0,-1.126081641E0,-1.801813656E-1,4.256960909E0
4.974706246E1,3.415539342E0,-6.682420242E-1,-6.148733175E-1,3.534193768E0
4.975712246E1,2.592201092E0,-6.269524956E-1,-8.769648188E-1,2.807426442E0
4.976718146E1,1.727153483E0,-2.491647694E-1,-1.293117589E-1,1.749818210E0
4.977724146E1,6.510237283E-1,9.847734421E-2,-3.047568798E-2,6.591346218E-1
4.978730146E1,-2.941722500E-1,1.563241410E-1,-7.758126658E-1,8.443102760E-1
4.979736146E1,-3.004708707E-1,-3.819354486E-1,-1.662085667E0,1.731671504E0
4.980742146E1,1.201156674E0,-1.367733908E0,-1.422275566E0,2.310052204E0
4.981748046E1,3.048675676E0,-1.882708715E0,-1.543911685E0,3.901625145E0
4.982754046E1,4.699372721E0,-1.947998140E0,-1.267882760E0,5.242740450E0
4.983760046E1,5.732498544E0,-2.638989927E0,-5.251510093E-1,6.332581699E0
4.984766046E1,5.851841969E0,-3.412218123E0,-2.371285683E-1,6.778164716E0
4.985771946E1,5.069869847E0,-3.582337600E0,-4.855975190E-1,6.226759020E0
4.986777946E1,4.572991002E0,-3.795358098E0,-3.529806215E-1,5.953283558E0
4.987783946E1,3.890280043E0,-4.464977142E0,-1.932270885E-1,5.925169736E0
4.988789946E1,2.849248200E0,-3.926473138E0,5.027023789E-1,4.877306254E0
4.989795946E1,2.354065048E0,-3.483137248E0,2.241690919E-1,4.210002271E0
4.990801846E1,2.268599221E0,-3.367219706E0,-1.069675013E-1,4.061545644E0
4.991807846E1,1.606786210E0,-3.019472342E0,-5.083274004E-1,3.457943304E0
4.992813846E1,1.113004051E0,-2.567875505E0,-6.313481399E-1,2.869035221E0
4.993819846E1,7.975619692E-1,-1.740819011E0,-6.370129225E-1,2.018004308E0
4.994825846E1,2.950826615E-1,-5.844175100E-1,-3.058897778E-1,7.226244940E-1
4.995831746E1,-2.910878438E-1,1.619104539E0,4.628161821E-1,1.708926698E0
4.996837746E1,-4.792600143E-1,6.351608169E-1,1.420390716E0,1.628075309E0
4.997843746E1,-8.371101969E-1,-3.281205994E-1,-6.718833777E-1,1.122427674E0
4.998849746E1,-7.554479831E-1,2.211127523E0,-1.510038764E0,2.782086204E0
4.999855646E1,-3.094247121E-1,4.163763674E0,1.024614323E0,4.299128528E0
5.000861646E1,-4.899960870E-1,3.133041058E0,1.029642051E0,3.334097357E0
5.001867646E1,-1.770567890E0,3.925931686E-1,1.918998582E0,2.640377929E0
5.002873646E1,-4.199713526E0,9.046168864E-1,2.645680311E0,5.045349316E0
5.003879546E1,-6.125146092E0,1.217412518E0,3.006485091E0,6.930978321E0
5.004885546E1,-7.119490256E0,1.416638850E0,3.840233724E0,8.212271440E0
5.005891546E1,-6.822922402E0,2.202930896E0,3.361831789E0,7.918780690E0
5.006897546E1,-5.819270055E0,1.564468156E0,2.400235248E0,6.486339016E0
5.007903546E1,-5.565905523E0,1.012012989E0,4.118012136E0,6.997249354E0
5.008909446E1,-5.723259943E0,1.897223551E0,5.400317053E0,8.094355185E0
5.009915446E1,-5.376382061E0,2.540917210E0,5.270843326E0,7.946290562E0
5.010921446E1,-5.959438924E0,1.754087805E0,3.368666891E0,7.066799342E0
5.011927446E1,-6.484787861E0,4.482256249E-1,3.255382935E0,7.269862301E0
5.012933446E1,-7.318892004E0,2.732316166E-2,4.420378674E0,8.550244110E0
5.013939346E1,-7.445561407E0,6.244536880E-1,3.492069454E0,8.247476956E0
5.014945346E1,-7.057629638E0,1.523331240E0,2.249063088E0,7.562338194E0
5.015951346E1,-6.595327719E0,2.249314811E0,1.003182231E0,7.040180355E0
5.016957346E1,-5.317366698E0,2.803060751E0,-5.917621976E-1,6.040009989E0
5.017963346E1,-4.145605731E0,2.717677662E0,-1.861168157E0,5.294881081E0
5.018969246E1,-3.136624231E0,2.390143246E0,-1.833139529E0,4.348746582E0
5.019975246E1,-1.725430309E0,2.358650727E0,-1.712730156E0,3.387297978E0
5.020981246E1,1.921085161E-1,2.447185466E0,-2.329364655E0,3.384015674E0
5.021987246E1,1.546140059E0,2.152805055E0,-2.598935915E0,3.712086552E0
5.022993146E1,2.288402570E0,2.511198444E0,-1.726385744E0,3.810946298E0
5.023999146E1,2.716254449E0,2.114288276E0,-2.765093318E0,4.415200359E0
5.025005146E1,2.964349471E0,9.795419383E-1,-4.046781355E0,5.111096705E0
5.026011146E1,4.203767400E0,-9.199248970E-1,-3.028056055E0,5.261848120E0
5.027017146E1,5.199146522E0,-2.965520668E0,-1.023862956E0,6.072374556E0
5.028023046E1,5.381906510E0,-3.292782311E0,-1.343351311E0,6.450730639E0
5.029029046E1,5.667862253E0,-2.964728370E0,-2.626730654E0,6.914766139E0
5.030035046E1,5.882891854E0,-2.534170985E0,-3.638431694E0,7.366724125E0
5.031041046E1,5.195891377E0,-2.075784945E0,-3.724395704E0,6.721405635E0
5.032047046E1,4.195004178E0,-2.745189981E0,-4.625700728E0,6.821380748E0
5.033052946E1,4.246237482E0,-3.289912498E0,-5.104416951E0,7.410069460E0
5.034058946E1,3.247058839E0,-3.645987466E0,-5.530672540E0,7.377327053E0
5.035064946E1,2.192377841E0,-3.901404955E0,-5.525829876E0,7.110715649E0
5.036070946E1,1.830542196E0,-3.890171869E0,-5.041797949E0,6.626013014E0
5.037076846E1,1.863926874E0,-4.280420889E0,-4.735037228E0,6.649571711E0
5.038082846E1,2.156716257E0,-4.286213726E0,-3.510243770E0,5.945154703E0
5.039088846E1,2.734849180E0,-4.705961364E0,-1.723916464E0,5.709409809E0
5.040094846E1,3.171321024E0,-4.289923784E0,-7.763886166E-1,5.391057632E0
5.041100846E1,3.401675009E0,-3.188197843E0,1.441286033E-1,4.664415441E0
5.042106746E1,2.670547934E0,-1.845526856E0,4.741045243E-1,3.280635722E0
5.043112746E1,2.239960728E0,2.746144831E-1,2.669352179E0,3.495465381E0
5.044118746E1,1.577147843E0,-8.641436291E-1,3.350203139E0,3.802367762E0
5.045124746E1,4.145740217E-1,-2.224359772E0,2.865438555E0,3.651080132E0
5.046130746E1,-5.215254432E-1,-2.684160252E0,2.066744565E0,3.427555710E0
5.047136646E1,-1.265029319E0,-2.651735103E0,1.256615760E0,3.195478274E0
5.048142646E1,-1.638024960E0,-2.529154658E0,2.037295064E0,3.637350716E0
5.049148646E1,-1.569706092E0,-2.681044856E0,2.821611335E0,4.196840390E0
5.050154646E1,-1.160861757E0,-2.109874797E0,3.520456517E0,4.265300196E0
5.051160546E1,-3.307220256E-1,-1.673179590E0,3.637160509E0,4.017193494E0
5.052166546E1,4.323542351E-1,-1.472580916E0,3.337460302E0,3.673427011E0
5.053172546E1,8.050306177E-1,-1.464818738E0,2.973362369E0,3.410960569E0
5.054178546E1,8.307355624E-1,-1.381982988E0,2.367831148E0,2.864720387E0
5.055184546E1,8.522790438E-1,-1.070198339E0,1.624396269E0,2.123762532E0
5.056190446E1,8.840896511E-1,-6.955876976E-1,1.552468500E0,1.917189401E0
5.057196446E1,5.784591973E-1,3.623730040E-1,1.862635809E0,1.983769491E0
5.058202446E1,-1.487999439E-2,1.566914046E0,1.750211978E0,2.349187734E0
5.059208446E1,-6.360449159E-1,2.592357212E0,1.558197017E0,3.090768027E0
5.060214446E1,-1.107950887E0,3.057578062E0,1.504479817E0,3.583266428E0
5.061220346E1,-1.627033364E0,3.349066440E0,1.561097821E0,4.037389007E0
5.062226346E1,-2.272260162E0,3.849911451E0,1.944375790E0,4.874995553E0
5.063232346E1,-2.797581033E0,3.914979267E0,1.969718208E0,5.199356894E0
5.064238346E1,-3.136507872E0,3.741421042E0,1.624435153E0,5.145357384E0
5.065244246E1,-3.000211321E0,3.289135403E0,1.102245466E0,4.586352008E0
5.066250246E1,-2.177420079E0,2.934190702E0,7.959051606E-1,3.739531829E0
5.067256246E1,-1.879900590E0,3.388985966E0,8.218998349E-1,3.961662712E0
5.068262246E1,-2.110636397E0,3.729000387E0,9.006939894E-1,4.378524814E0
5.069268246E1,-2.348865704E0,3.463167837E0,1.094001769E0,4.325221547E0
5.070274146E1,-2.392219884E0,2.980598883E0,1.105054176E0,3.978420592E0
5.071280146E1,-1.683705747E0,2.223779728E0,1.513321976E0,3.173358587E0
5.072286146E1,-8.511920464E-1,1.474297074E0,2.534397857E0,3.053072593E0
5.073292146E1,-1.642120349E-1,8.699581003E-1,2.501448796E0,2.653495576E0
5.074298142E1,5.043328750E-1,7.356978428E-1,1.458677407E0,1.709778565E0
5.075304042E1,1.110959864E0,9.039561510E-1,6.541648525E-1,1.574579372E0
5.076310042E1,1.266246417E0,1.107517024E0,1.408529931E-1,1.688139068E0
5.077316042E1,1.265543289E0,1.131432136E0,-1.819121414E-1,1.707287475E0
5.078322042E1,1.239144280E0,9.781064469E-1,-5.153583848E-1,1.660651990E0
5.079327942E1,1.273657178E0,7.979695201E-1,-1.244482788E0,1.951331692E0
5.080333942E1,1.511995828E0,9.112259942E-1,-1.239557386E0,2.157073644E0
5.081339942E1,2.048563818E0,9.265456992E-1,-1.804225048E0,2.882764068E0
5.082345942E1,2.172725641E0,1.070318207E0,-2.138699816E0,3.231153770E0
5.083351942E1,2.004192806E0,1.137911435E0,-2.532565924E0,3.424254868E0
5.084357842E1,1.771758091E0,7.051648521E-1,-3.019728743E0,3.571434709E0
5.085363842E1,1.405315132E0,4.212427711E-1,-3.016514236E0,3.354357498E0
5.086369842E1,1.147745283E0,-1.583718359E-2,-3.390541618E0,3.579572951E0
5.087375842E1,1.228891772E0,-4.350989181E-1,-3.976197276E0,4.184451079E0
5.088381742E1,1.515254188E0,-9.360135108E-1,-4.072935073E0,4.445325259E0
5.089387742E1,1.916924867E0,-1.581692884E0,-4.086904364E0,4.783214463E0
5.090393742E1,2.278298582E0,-2.001757441E0,-4.109395094E0,5.107328589E0
5.091399742E1,2.401045672E0,-2.260090937E0,-3.937133782E0,5.135567522E0
5.092405742E1,2.340616452E0,-2.475760809E0,-3.708898536E0,5.036249131E0
5.093411642E1,2.438925104E0,-2.664363334E0,-3.270961672E0,4.873025539E0
5.094417642E1,2.543257558E0,-2.934426929E0,-2.462738767E0,4.598271702E0
5.095423642E1,2.696120732E0,-3.003234040E0,-1.837326136E0,4.434438975E0
5.096429642E1,3.043024634E0,-3.017960252E0,-1.194923835E0,4.449261285E0
5.097435542E1,3.436175335E0,-3.061057155E0,-4.346980914E-1,4.622373229E0
5.098441542E1,3.744571814E0,-3.188596623E0,2.457400551E-1,4.924363377E0
5.099447542E1,3.748993186E0,-3.010844191E0,7.654090074E-1,4.868879091E0
5.100453542E1,3.354623634E0,-2.472270021E0,1.338413630E0,4.376867581E0
5.101459542E1,2.167548224E0,-1.879887434E0,1.876677020E0,3.428433856E0
5.102465442E1,1.060300757E0,-9.720569175E-1,2.655434928E0,3.020011094E0
5.103471442E1,7.528731617E-1,-2.704448336E-1,2.925578046E0,3.032979609E0
5.104477442E1,6.809933397E-1,-4.936652148E-1,3.767419225E0,3.860169023E0
5.105483442E1,4.176987737E-1,-3.353302163E-1,3.526282390E0,3.566733255E0
5.106489342E1,2.069505036E-1,-4.428681135E-3,3.110572254E0,3.117452145E0
5.107495342E1,2.855256799E-1,-5.054432613E-1,2.719409315E0,2.780680641E0
5.108501342E1,3.320303401E-1,-1.167892449E0,2.268517652E0,2.573011709E0
5.109507342E1,5.664066240E-1,-2.027738959E0,2.094903294E0,2.970044034E0
5.110513242E1,7.472303063E-1,-2.607923085E0,1.825116857E0,3.269658620E0
5.111519242E1,9.119875941E-1,-2.577931547E0,1.587516126E0,3.161907633E0
5.112525242E1,1.118411264E0,-2.373165563E0,1.126556143E0,2.855151009E0
5.113531242E1,1.217390006E0,-2.238754447E0,1.048727363E0,2.755701178E0
5.114537142E1,1.437904004E0,-2.474122419E0,1.768606149E0,3.364047767E0
5.115543142E1,1.703093068E0,-1.601114995E0,1.635560066E0,2.852919900E0
5.116549142E1,1.700464744E0,-5.770482641E-1,1.714837200E0,2.482988455E0
5.117555142E1,1.443909094E0,-1.221658182E0,1.594495655E0,2.473810538E0
5.118561142E1,9.742814907E-1,-1.555103840E0,2.000871880E0,2.714969734E0
5.119567042E1,3.467287785E-1,-1.091593301E0,2.146929188E0,2.433331403E0
5.120573042E1,-6.032201090E-1,4.769831085E-1,2.057980466E0,2.196968590E0
5.121579042E1,-1.083002864E0,1.466474084E0,2.305044039E0,2.938821101E0
5.122585042E1,-1.588216915E0,2.709154760E0,2.434591440E0,3.973561119E0
5.123590942E1,-1.989016651E0,3.197535262E0,2.407633145E0,4.469576752E0
5.124596942E1,-1.974874282E0,3.564135802E0,2.132424292E0,4.598959210E0
5.125602942E1,-1.710543298E0,3.695336212E0,2.025562041E0,4.548007220E0
5.126608942E1,-1.170228412E0,2.774175798E0,1.987113967E0,3.607507146E0
5.127614842E1,-8.943944916E-1,2.012913344E0,1.411126095E0,2.615920200E0
5.128620842E1,-1.208475926E0,3.011450547E0,5.557918811E-1,3.292135033E0
5.129626842E1,-1.628225903E0,4.635121762E0,-1.362529886E-1,4.914675799E0
5.130632842E1,-1.952213983E0,5.467312696E0,-4.939897352E-1,5.826377383E0
5.131638742E1,-2.414446321E0,6.075295070E0,-1.256435081E0,6.657130788E0
5.132644742E1,-2.689154359E0,6.633683699E0,-1.305956613E0,7.276182602E0
5.133650742E1,-3.014713001E0,6.928245374E0,-6.781308353E-1,7.586101757E0
5.134656742E1,-3.500540608E0,6.816203951E0,-4.195681286E-1,7.674011876E0
5.135662642E1,-3.683164940E0,6.387190815E0,-4.223677754E-2,7.373173973E0
5.136668642E1,-3.367851205E0,5.823257271E0,9.329343671E-1,6.791399967E0
5.137674642E1,-2.777726228E0,4.839977208E0,1.682741541E0,5.828615742E0
5.138680642E1,-1.850507514E0,3.571859974E0,2.257869872E0,4.613083361E0
5.139686542E1,-1.146004859E0,2.838579370E0,2.611886036E0,4.024028907E0
5.140692542E1,-1.046522086E0,1.924918011E0,2.627576162E0,3.421209481E0
5.141698542E1,-1.304064454E0,1.134002572E0,2.516384924E0,3.052660973E0
5.142704542E1,-1.426411301E0,4.839296007E-1,2.224959696E0,2.686872291E0
5.143710542E1,-1.220100483E0,-3.434993613E-1,1.801024867E0,2.202345924E0
5.144716442E1,-2.440814924E-1,-1.154269606E0,1.108766281E0,1.619035751E0
5.145722442E1,9.260942942E-1,-1.782036034E0,1.227953294E-1,2.012059085E0
5.146728442E1,2.056619819E0,-2.335251047E0,-1.769341144E0,3.579615987E0
5.147734442E1,2.922093397E0,-2.955332479E0,-4.101836398E0,5.839322026E0
5.148740342E1,3.246913536E0,-3.332643950E0,-6.746753647E0,8.195587104E0
5.149746342E1,2.910941588E0,-3.281093727E0,-8.817038702E0,9.847808307E0
5.150752342E1,1.878040298E0,-2.636668582E0,-1.016567443E1,1.066864533E1
5.151758342E1,7.596807826E-1,-1.838768059E0,-1.002912558E1,1.022455587E1
5.152764242E1,-2.532358932E-1,-9.638608754E-1,-9.041306904E0,9.096064354E0
5.153770242E1,-8.397554773E-1,-6.467494136E-1,-6.844365311E0,6.925951962E0
5.154776242E1,-8.059921923E-1,-1.507660117E0,-4.275612724E0,4.604728722E0
5.155782242E1,-7.869890338E-1,-2.917375864E0,-3.832746949E0,4.880612958E0
5.156788142E1,-9.759382993E-2,-4.050342309E0,-3.757324592E0,5.525602724E0
