"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.041150833E-1,-4.530475312E-1,5.706847394E-1,3.047282284E-1,7.898053118E-1
6.141760834E-1,-1.427539229E-1,1.975069579E-1,-2.732064736E-1,3.661003389E-1
6.242370834E-1,1.548445031E-1,3.931103548E-1,-6.288095713E-1,7.575711505E-1
6.342980833E-1,5.188994586E-1,8.151416230E-1,-7.056981182E-1,1.196546007E0
6.443590833E-1,7.783127891E-1,9.360219893E-1,-9.412122703E-1,1.538762002E0
6.544200833E-1,8.024893447E-1,7.199001279E-1,-1.182433305E0,1.600123077E0
6.644800833E-1,4.611636858E-1,5.744564858E-1,-8.539034003E-1,1.127751398E0
6.745410833E-1,-8.263489813E-2,4.636847860E-1,-3.661807108E-1,5.965906638E-1
6.846020833E-1,-5.025684046E-1,3.724720225E-1,-2.769691569E-1,6.841215701E-1
6.946630834E-1,-7.164867427E-1,2.757424110E-1,-4.633321989E-1,8.966960780E-1
7.047240834E-1,-6.767423408E-1,-1.993842065E-2,-6.926857245E-1,9.686027305E-1
7.147835000E-1,-5.023577587E-1,-7.017301977E-2,-8.251543951E-1,9.685903913E-1
7.248445000E-1,-2.306845712E-1,3.031202441E-1,-9.163136566E-1,9.923346064E-1
7.349055000E-1,1.061763731E-1,5.949427906E-1,-1.137469386E0,1.288047728E0
7.449665000E-1,3.216717052E-1,5.681064096E-1,-1.027319537E0,1.217211161E0
7.550275000E-1,2.168728266E-1,4.810051158E-1,-7.175632882E-1,8.906721153E-1
7.650875000E-1,-9.000487491E-2,4.241386047E-1,-3.778523380E-1,5.751233110E-1
7.751485000E-1,-2.912574496E-1,2.025346863E-1,3.954822779E-2,3.569527468E-1
7.852095000E-1,-3.725343684E-1,2.358085594E-1,3.459394044E-1,5.604119947E-1
7.952705000E-1,-3.294258076E-1,6.967381373E-1,1.901181239E-1,7.937948700E-1
8.053315000E-1,-1.238220639E-1,9.521740454E-1,-5.351781070E-2,9.616815858E-1
8.153925000E-1,1.053790687E-1,9.544687852E-1,-2.175719708E-1,9.846080299E-1
8.254525000E-1,2.248644355E-1,8.992982590E-1,-4.327699721E-1,1.023030411E0
8.355135000E-1,2.700125782E-1,6.064293534E-1,-2.860721022E-1,7.228420302E-1
8.455745000E-1,2.621816581E-1,1.586051399E-1,-1.639810699E-1,3.475407941E-1
8.556355000E-1,8.156208023E-2,8.328364670E-2,-1.654592460E-1,2.023988657E-1
8.656965000E-1,-1.454780676E-1,3.971452260E-1,-3.627308536E-1,5.571910541E-1
8.757565000E-1,-3.029234122E-1,8.289659026E-1,-6.460687977E-1,1.093778749E0
8.858175000E-1,-3.438038550E-1,1.100580179E0,-7.748584002E-1,1.389202420E0
8.958785000E-1,-3.000778648E-1,1.196532404E0,-5.803554493E-1,1.363286091E0
9.059395000E-1,-2.999810202E-1,1.317265128E0,-3.553551757E-1,1.396944283E0
9.160005000E-1,-4.161288694E-1,1.391706615E0,3.209606838E-1,1.487624381E0
9.260605000E-1,-5.839964740E-1,1.251222873E0,7.543083608E-1,1.573401304E0
9.361215000E-1,-6.682981575E-1,9.904122046E-1,5.804092437E-1,1.328312332E0
9.461825000E-1,-8.102111777E-1,1.088865575E-1,8.654697776E-1,1.190519370E0
9.562435000E-1,-1.009623451E0,-1.087145909E0,1.095731376E0,1.844411285E0
9.663045000E-1,-1.243487153E0,-1.219105872E0,8.757275480E-1,1.949199365E0
9.763645000E-1,-1.323852893E0,-7.216107309E-1,5.979877281E-1,1.622004270E0
9.864255000E-1,-1.238013282E0,-4.040390933E-1,2.529131269E-1,1.326608279E0
9.964865000E-1,-1.110304391E0,-5.483571464E-1,3.030436456E-2,1.238704870E0
1.006547500E0,-1.122256977E0,-6.058764991E-1,6.650038362E-3,1.275378876E0
1.016608500E0,-1.192131789E0,-3.855879119E-1,1.302473134E-1,1.259690677E0
1.026669500E0,-1.147742871E0,-3.672112826E-1,2.746764636E-1,1.235963180E0
1.036729500E0,-1.155060369E0,-4.706286469E-1,3.356073743E-1,1.291622270E0
1.046790500E0,-1.232618056E0,-8.328078157E-1,4.887307495E-1,1.565814126E0
1.056851500E0,-1.240830325E0,-1.012156830E0,3.332053381E-1,1.635587705E0
1.066912500E0,-1.154941086E0,-8.367552710E-1,-7.987004220E-2,1.428435339E0
1.076973500E0,-1.072875121E0,-8.837442268E-1,-4.825385481E-1,1.471362748E0
1.087033500E0,-1.098836540E0,-1.198861350E0,-5.792567575E-1,1.726339673E0
1.097094500E0,-1.141109935E0,-1.354877635E0,-2.001595473E-1,1.782663494E0
1.107155500E0,-9.617226948E-1,-9.116314986E-1,1.871073925E-1,1.338279383E0
1.117216500E0,-6.024316851E-1,-5.635718939E-1,4.618166006E-1,9.454161979E-1
1.127277500E0,-1.685492437E-1,-4.397527170E-1,7.971713752E-1,9.258906529E-1
1.137338500E0,1.639727194E-1,-2.484774292E-1,9.342862433E-1,9.805706859E-1
1.147398500E0,3.185766278E-1,-5.834205598E-2,1.166083905E0,1.210225821E0
1.157459500E0,3.281141675E-1,1.847781542E-1,1.100297467E0,1.162951585E0
1.167520500E0,1.627627295E-1,5.669167936E-2,8.626631141E-1,8.797120557E-1
1.177581500E0,-8.747568919E-2,-4.409148511E-1,8.699896753E-1,9.792547867E-1
1.187642500E0,-3.120700655E-1,-6.619890118E-1,1.038681847E0,1.270620776E0
1.197702500E0,-3.822397231E-1,-5.003722635E-1,1.100037850E0,1.267502615E0
1.207763500E0,-2.310424025E-1,-1.961726233E-1,1.018564501E0,1.062703126E0
1.217824500E0,-2.285675685E-2,3.054877818E-2,7.256406319E-1,7.266429562E-1
1.227885500E0,7.991057985E-2,1.935595027E-1,4.561775458E-1,5.019451515E-1
1.237946500E0,4.827654018E-2,3.469503880E-1,2.572897679E-1,4.346299813E-1
1.248006500E0,-1.055433115E-1,4.997460267E-1,1.987041754E-1,5.480591493E-1
1.258067500E0,-3.271765664E-1,5.253749576E-1,9.603700876E-2,6.263277567E-1
1.268128500E0,-5.652719718E-1,3.987304062E-1,-9.626505017E-2,6.984162790E-1
1.278189500E0,-7.115611944E-1,2.841743883E-1,-3.675600690E-1,8.498086965E-1
1.288250500E0,-7.194654606E-1,7.456369400E-3,-4.198604894E-1,8.330480040E-1
1.298310500E0,-7.081212775E-1,-3.978688189E-1,-1.964734626E-1,8.356657000E-1
1.308371500E0,-7.034497176E-1,-5.374693385E-1,1.420405626E-2,8.853906201E-1
1.318432500E0,-7.024170993E-1,-5.930208108E-1,1.420867556E-1,9.301892870E-1
1.328493500E0,-7.586766694E-1,-6.160325280E-1,2.484511167E-1,1.008372115E0
1.338554500E0,-7.987137245E-1,-5.927176327E-1,1.992269164E-1,1.014371318E0
1.348614500E0,-6.529082128E-1,-2.864852080E-1,8.197503984E-2,7.176927029E-1
1.358675500E0,-4.091978358E-1,1.072323802E-1,-1.485654706E-1,4.483451251E-1
1.368736500E0,-2.011277914E-1,2.306548235E-1,-4.334412324E-1,5.305896136E-1
1.378797500E0,-8.873007227E-2,2.215898851E-1,-5.614508164E-1,6.100837009E-1
1.388858500E0,-7.846961578E-2,1.653370392E-1,-6.168970388E-1,6.434716572E-1
1.398919500E0,-1.496600693E-1,3.105076164E-2,-4.900995827E-1,5.133808402E-1
1.408979500E0,-2.429563785E-1,-1.498486421E-1,-2.843805027E-1,4.029326094E-1
1.419040500E0,-4.271779143E-1,-2.591073748E-1,5.098538160E-2,5.022122174E-1
1.429101500E0,-5.810947566E-1,-3.723138553E-1,9.537510395E-2,6.966958687E-1
1.439162500E0,-6.050359984E-1,-3.270382798E-1,-2.558507681E-2,6.882421027E-1
1.449223500E0,-4.512811605E-1,1.766341522E-2,6.435679436E-2,4.561890825E-1
1.459283500E0,-2.794338313E-1,2.515245594E-1,-2.755307418E-1,4.661170022E-1
1.469344500E0,-3.039221898E-2,1.397196566E-1,-7.454515833E-1,7.590410611E-1
1.479405500E0,1.701632579E-1,2.082556021E-1,-9.740923333E-1,1.010535405E0
1.489466500E0,1.908068528E-1,3.011190346E-1,-1.351655819E0,1.397874594E0
1.499527500E0,-5.089368264E-1,5.044100583E-1,-1.566885980E0,1.722956144E0
1.509587500E0,-3.894729482E-1,1.972604978E-1,-1.666596794E0,1.722830739E0
1.519648500E0,5.265594573E-1,2.666827351E-1,-1.175523065E0,1.315385503E0
1.529709500E0,-1.056979246E-1,6.403348719E-1,-5.216184139E-1,8.326383183E-1
1.539770500E0,8.829259090E-2,4.611504565E-1,-5.682014269E-1,7.370944218E-1
1.549831500E0,-2.411852203E-2,8.059071153E-1,-2.198956543E-1,8.357165072E-1
1.559891500E0,-2.734017706E-1,6.487465301E-1,-1.430375129E-1,7.183873040E-1
1.569952500E0,-3.986256679E-1,3.691138203E-1,-6.376850599E-1,8.377288769E-1
1.580013500E0,-2.084513377E-1,2.915018266E-1,-1.262817902E0,1.312682113E0
1.590074500E0,8.707710095E-2,2.543591434E-1,-1.687431593E0,1.708714832E0
1.600135500E0,3.605634369E-1,3.959943478E-1,-1.468884307E0,1.563470058E0
1.610195500E0,6.416303956E-1,4.780205508E-1,-6.587017071E-1,1.036378864E0
1.620256500E0,1.019529877E0,5.210059181E-1,-3.429965007E-1,1.195213343E0
1.630317500E0,8.044582484E-1,1.088999623E0,-1.600301063E-1,1.363335207E0
1.640378500E0,7.613508935E-1,7.784127764E-1,-2.742197961E-1,1.122843769E0
1.650439500E0,1.855333221E-1,6.566534275E-1,1.861829478E-1,7.073050456E-1
1.660500500E0,-1.788773634E-1,5.678459892E-1,1.219512838E-1,6.077156360E-1
1.670560500E0,-3.723465266E-1,3.313253852E-1,-1.634261692E-1,5.245250800E-1
1.680621500E0,-5.345547938E-1,1.643686672E-1,-1.367616963E-1,5.757340080E-1
1.690682500E0,-6.155566377E-1,2.197355868E-1,1.001493555E-1,6.612288528E-1
1.700743500E0,-5.908831053E-1,3.528195307E-1,3.065379417E-1,7.533856748E-1
1.710804708E0,-6.081237668E-1,4.272472769E-1,4.150803906E-1,8.512617001E-1
1.720864708E0,-5.977407929E-1,6.353729247E-1,3.599832469E-1,9.437058583E-1
1.730925708E0,-2.204898776E-1,1.413709687E0,1.001610500E-1,1.434302305E0
1.740986708E0,7.305370172E-1,2.982864387E0,1.761315840E-1,3.076066745E0
1.751047708E0,8.736154606E-1,2.753171430E0,1.092954533E0,3.088317747E0
1.761108708E0,-5.121114991E-1,-4.086947925E-1,1.257952434E-1,6.671686925E-1
1.771168708E0,-4.451678965E-1,-2.355424964E0,-6.672900975E-2,2.398052122E0
1.781229708E0,-1.007120404E0,-1.714586793E0,3.779254282E-1,2.024086710E0
1.791290708E0,-1.643552333E0,-7.233682577E-1,1.757671271E0,2.512754306E0
1.801351708E0,-2.013768938E0,-4.967442124E-1,2.295678261E0,3.093890564E0
1.811412708E0,-1.815130690E0,-8.384388305E-1,2.339386198E0,3.077402619E0
1.821472708E0,-1.131034160E0,-8.725646429E-1,1.644839889E0,2.178555849E0
1.831533708E0,-3.197297353E-1,-3.676284814E-1,1.229002284E0,1.322053107E0
1.841594708E0,2.297220464E-1,3.398993768E-1,2.039918709E0,2.080762395E0
1.851655708E0,2.939903285E-1,8.325762659E-1,1.342244725E0,1.606622063E0
1.861716708E0,7.742111135E-1,4.212195285E-1,1.367315832E0,1.626770212E0
1.871776708E0,1.081339332E0,-2.258403723E-1,1.653390273E0,1.988466248E0
1.881837708E0,1.374811670E0,-7.877322149E-1,2.824661243E0,3.238725105E0
1.891898708E0,1.438515769E0,-1.963772759E-1,4.252565339E0,4.493573590E0
1.901959708E0,1.106900435E0,4.389259207E-1,4.380172634E0,4.539140540E0
1.912020708E0,8.250516303E-1,7.853538600E-1,3.834211092E0,3.999833194E0
1.922081708E0,6.431902865E-1,8.353922850E-1,2.831542246E0,3.021457514E0
1.932141708E0,6.404407065E-1,7.317150119E-1,1.724002419E0,1.979332083E0
1.942202708E0,5.723478337E-1,5.464024222E-1,6.060171247E-1,9.966917302E-1
1.952263708E0,4.700098653E-1,2.825060315E-1,-3.452944565E-1,6.480333271E-1
1.962324708E0,3.864092264E-1,2.876807443E-1,-1.025984618E0,1.133453456E0
1.972385708E0,8.529486962E-2,4.801994426E-1,-1.513773381E0,1.590401386E0
1.982445708E0,-7.701338500E-2,-3.063525119E-1,-1.121355044E0,1.164997879E0
1.992506708E0,-2.970297112E-1,-6.906593719E-1,-3.730944586E-1,8.393071502E-1
2.002567708E0,-5.767070791E-1,-3.559653327E-2,7.042485934E-1,9.109468973E-1
2.012628708E0,-1.900383459E-1,-2.260904869E-1,1.025732603E0,1.067407539E0
2.022689708E0,-5.342037416E-1,-4.193425722E-1,5.124412090E-1,8.507748369E-1
2.032749708E0,-1.014385643E0,-7.152284950E-2,6.068474293E-1,1.184211785E0
2.042810708E0,-7.465686938E-1,3.561011343E-1,7.507830745E-1,1.117071196E0
2.052871708E0,-2.979591262E-1,6.718874708E-1,3.146667409E-1,7.995170868E-1
2.062932708E0,6.169294909E-2,6.660184743E-1,-1.163683623E-1,6.789169491E-1
2.072993708E0,2.511906103E-1,4.311108246E-1,-4.740922451E-1,6.882708208E-1
2.083053708E0,3.270433961E-1,1.928848802E-1,-7.898494917E-1,8.763698874E-1
2.093114708E0,4.128441229E-1,1.935805526E-1,-4.571318114E-1,6.456649233E-1
2.103175708E0,3.865559185E-1,3.333599970E-1,3.763852715E-1,6.342083556E-1
2.113236708E0,3.502347690E-1,4.378570497E-1,7.523273242E-1,9.382854534E-1
2.123297708E0,4.134270903E-1,4.565219468E-1,8.761520559E-1,1.070969968E0
2.133357708E0,6.523454913E-1,4.053921390E-1,4.922390789E-1,9.122481774E-1
2.143418708E0,9.785417721E-1,4.117609262E-2,-6.625129223E-1,1.182439361E0
2.153479708E0,5.570398231E-1,-5.708110392E-2,-1.300645294E0,1.416061368E0
2.163540708E0,1.229599285E-1,1.878651917E-2,-1.065659146E0,1.072893980E0
2.173601708E0,-1.555868071E-1,2.321572655E-1,-7.442049569E-1,7.949498527E-1
2.183661708E0,-2.137144165E-1,4.506203520E-1,-4.416536468E-1,6.661760257E-1
2.193722708E0,-2.218661660E-1,4.918961397E-1,-3.965277600E-1,6.696421972E-1
2.203783708E0,-2.126050535E-1,4.057660684E-1,-3.625174302E-1,5.841796797E-1
2.213844708E0,-7.915836297E-2,4.737574920E-1,-3.579127479E-1,5.990106366E-1
2.223905708E0,1.304289425E-1,7.257622540E-1,-6.591998899E-1,9.890839465E-1
2.233965708E0,3.895831682E-1,8.596333793E-1,-1.087137138E0,1.439656816E0
2.244026708E0,6.471502402E-1,7.992407048E-1,-1.486533542E0,1.807587096E0
2.254087708E0,7.763637659E-1,8.169957751E-1,-1.588021325E0,1.947314696E0
2.264148708E0,7.297216230E-1,7.783146894E-1,-1.753878182E0,2.052889690E0
2.274209708E0,7.527714933E-1,5.319709092E-1,-1.794310509E0,2.017227843E0
2.284269708E0,7.012239019E-1,4.202680403E-1,-1.526202223E0,1.731367497E0
2.294330708E0,6.300980052E-1,4.979699349E-1,-1.141748963E0,1.395918424E0
2.304391708E0,5.668276235E-1,5.826455113E-1,-6.820139712E-1,1.061090196E0
2.314452708E0,4.841754030E-1,5.772853687E-1,-3.689096063E-1,8.389150824E-1
2.324513708E0,4.254852185E-1,5.460586059E-1,-2.300739026E-1,7.294872671E-1
2.334574708E0,4.474597858E-1,6.327839237E-1,-3.289462262E-1,8.419271784E-1
2.344634708E0,4.789177329E-1,6.521083868E-1,-1.753457183E-1,8.278608965E-1
2.354695708E0,6.014642633E-1,5.842961803E-1,-5.308874202E-1,9.924730421E-1
2.364756708E0,7.464228058E-1,2.890120822E-1,-1.197048420E0,1.439999968E0
2.374817708E0,8.096063563E-1,-1.001192424E-1,-1.802759151E0,1.978743761E0
2.384878708E0,8.092745268E-1,-3.306922048E-1,-2.115424975E0,2.288952908E0
2.394938708E0,7.075202568E-1,-1.995458820E-1,-1.728702410E0,1.878514173E0
2.404999708E0,5.952627794E-1,5.215511709E-2,-1.176156904E0,1.319243342E0
2.415060708E0,4.774262544E-1,1.663550395E-1,-6.128080809E-1,7.944454491E-1
2.425121708E0,2.921936984E-1,1.655066085E-1,2.502701855E-1,4.188135153E-1
2.435182708E0,7.699569717E-2,6.109024733E-2,5.236520755E-1,5.327962574E-1
2.445242708E0,5.525311813E-2,-1.044286403E-1,6.242265236E-1,6.353085871E-1
2.455303708E0,2.005093570E-1,-7.511128575E-2,5.254103333E-1,5.673638390E-1
2.465364708E0,3.612903189E-1,1.696481913E-2,2.873111272E-1,4.619157752E-1
2.475425708E0,5.546561325E-1,-2.466525131E-1,8.066175520E-2,6.123619896E-1
2.485486708E0,5.666579081E-1,-4.422421691E-1,2.180075884E-1,7.511368913E-1
2.495546708E0,4.630259509E-1,-3.619563898E-1,4.462244153E-1,7.379171283E-1
2.505607708E0,5.024674670E-1,-4.641435000E-1,9.592053223E-1,1.178124609E0
2.515668708E0,4.844195974E-1,-6.060250184E-1,1.528566837E0,1.714189384E0
2.525729708E0,3.872510793E-1,-6.511845267E-1,1.731872771E0,1.890340705E0
2.535790708E0,3.006582740E-1,-6.947401437E-1,1.596661756E0,1.767028021E0
2.545850708E0,2.110780531E-1,-7.951675344E-1,1.344516369E0,1.576251762E0
2.555911708E0,4.823222011E-2,-9.433143443E-1,1.128214413E0,1.471406151E0
2.565972708E0,-7.761447877E-4,-1.114416153E0,1.185679094E0,1.627193559E0
2.576033708E0,-4.907619260E-2,-1.343692788E0,1.261340311E0,1.843610089E0
2.586094708E0,-1.626623766E-1,-1.443857639E0,1.374414936E0,2.000050086E0
2.596154708E0,-2.829178948E-1,-1.375745470E0,1.610162977E0,2.136666316E0
2.606215708E0,-3.725973722E-1,-1.285631691E0,1.786876944E0,2.232623313E0
2.616276708E0,-4.042034731E-1,-1.237858477E0,1.699968608E0,2.141393781E0
2.626337708E0,-3.202944667E-1,-1.203617767E0,1.407941701E0,1.879782995E0
2.636398708E0,-2.685009268E-1,-1.192399884E0,8.881751007E-1,1.510882272E0
2.646458708E0,-3.226789612E-1,-1.254731495E0,3.924107355E-1,1.353683501E0
2.656519708E0,-4.177543223E-1,-1.343453052E0,3.123933434E-2,1.407252882E0
2.666580708E0,-6.553796846E-1,-1.382531164E0,-6.958829820E-2,1.531586590E0
2.676641708E0,-8.458615784E-1,-1.327564998E0,-4.004874945E-2,1.574647432E0
2.686702708E0,-8.837525591E-1,-1.263276324E0,4.821146250E-2,1.542468801E0
2.696762708E0,-8.313919855E-1,-1.165641856E0,2.329776299E-1,1.450590275E0
2.706823708E0,-7.840933464E-1,-9.080383846E-1,5.399172753E-1,1.315616490E0
2.716888583E0,-6.563829207E-1,-6.815014628E-1,5.382747924E-1,1.088587403E0
2.726949583E0,-3.685286237E-1,-6.653722107E-1,4.366425830E-1,8.770349312E-1
2.737010583E0,-8.761157300E-2,-6.065071213E-1,3.444121116E-1,7.029554599E-1
2.747070583E0,1.085875821E-1,-5.475239182E-1,2.614354438E-1,6.163782890E-1
2.757131583E0,1.892768923E-1,-5.635976216E-1,4.292616427E-1,7.333031971E-1
2.767192583E0,1.237482885E-1,-6.570261875E-1,5.590821093E-1,8.715330487E-1
2.777253583E0,-4.423780438E-2,-7.443698484E-1,6.570802742E-1,9.938802449E-1
2.787314583E0,-1.225916544E-1,-7.605034858E-1,6.411197144E-1,1.002211931E0
2.797374583E0,-1.411927529E-1,-6.589654166E-1,3.842018294E-1,7.757460019E-1
2.807435583E0,-1.327846030E-1,-5.643586367E-1,6.075198591E-2,5.829435868E-1
2.817496583E0,-9.512367368E-2,-5.484659046E-1,-3.089347154E-1,6.366349191E-1
2.827557583E0,-1.076119376E-1,-5.731914407E-1,-6.497601449E-1,8.731076696E-1
2.837618583E0,-1.585187838E-1,-6.023523822E-1,-9.276625174E-1,1.117369385E0
2.847678583E0,-1.659769987E-1,-6.720406678E-1,-1.146831363E0,1.339555597E0
2.857739583E0,-1.866777684E-1,-6.519332626E-1,-1.278255721E0,1.446998015E0
2.867800583E0,-1.985728688E-1,-5.645220664E-1,-1.182799340E0,1.325568040E0
2.877861583E0,-2.553357380E-1,-4.142702588E-1,-1.194775023E0,1.290078890E0
2.887922583E0,-2.880403115E-1,-2.871433121E-1,-1.126499425E0,1.197672516E0
2.897982583E0,-3.327752023E-1,-2.237209028E-1,-1.220734906E0,1.284906257E0
2.908043583E0,-3.242036958E-1,-2.090432221E-1,-1.280977015E0,1.337800141E0
2.918104583E0,-3.613142925E-1,-1.986033109E-1,-1.230895613E0,1.298112207E0
2.928165583E0,-3.145000952E-1,-2.182584339E-1,-1.110453495E0,1.174586744E0
2.938226583E0,-1.988118372E-1,-2.589708424E-1,-1.095965849E0,1.143561623E0
2.948286583E0,-9.265695266E-2,-2.719250563E-1,-1.078442329E0,1.116049463E0
2.958347583E0,2.167186428E-2,-1.607466826E-1,-1.019829839E0,1.032648084E0
2.968408583E0,1.241223550E-1,-8.365611434E-3,-9.415186644E-1,9.497019205E-1
2.978469583E0,1.780559393E-1,8.400519311E-2,-8.748036879E-1,8.966840483E-1
2.988530583E0,1.511228965E-1,1.861098576E-1,-7.290407878E-1,7.674473788E-1
2.998590583E0,9.387229644E-2,3.043469900E-1,-5.451318222E-1,6.313539435E-1
3.008651583E0,-1.823972913E-2,3.800087911E-1,-3.367171758E-1,5.080529751E-1
3.018712583E0,-1.011723990E-1,4.674995095E-1,-3.217664301E-1,5.764766094E-1
3.028773583E0,-1.011803658E-1,4.971136102E-1,-3.495009434E-1,6.160440872E-1
3.038834583E0,-1.132925807E-1,4.604936680E-1,-3.777850950E-1,6.063094961E-1
3.048894583E0,-1.716148292E-1,4.083172086E-1,-3.296285963E-1,5.521137600E-1
3.058955583E0,-2.893583836E-1,3.524447241E-1,-2.012319267E-1,4.984374043E-1
3.069016583E0,-3.634137353E-1,2.888960150E-1,-4.037677824E-2,4.660050801E-1
3.079077583E0,-3.181241264E-1,2.684445012E-1,1.248743069E-1,4.345791096E-1
3.089138583E0,-2.425790504E-1,3.598724422E-1,2.255645299E-1,4.891136141E-1
3.099198583E0,-2.268623925E-1,5.033935198E-1,3.704988796E-1,6.649368396E-1
3.109259583E0,-1.825524116E-1,5.246004939E-1,4.829092616E-1,7.360247388E-1
3.119320583E0,-1.000468283E-1,3.898122329E-1,5.269557524E-1,6.630575463E-1
3.129381583E0,2.787029659E-2,2.644675174E-1,6.546145034E-1,7.065691539E-1
3.139442583E0,1.500196731E-1,1.401788092E-1,9.018172395E-1,9.248947693E-1
3.149502583E0,7.317527264E-2,3.481052130E-2,1.213266258E0,1.215969327E0
