"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.046501012E1,-5.725029895E0,-5.020264993E0,5.050512055E0,9.137105664E0
3.047496812E1,-5.755356479E0,-3.511260016E0,5.235612098E0,8.536082775E0
3.048492613E1,-5.055977447E0,-1.560565140E0,5.693822136E0,7.772894057E0
3.049488412E1,-3.794476338E0,8.596605688E-1,6.478833057E0,7.557270986E0
3.050484112E1,-2.637471405E0,4.014688327E0,7.655986326E0,9.038147177E0
3.051479912E1,-1.837355664E0,7.934071716E0,8.682864983E0,1.190451654E1
3.052475713E1,-1.480682234E0,1.245036051E1,8.386605277E0,1.508439740E1
3.053471512E1,-1.697192935E0,1.731043636E1,6.828529297E0,1.868583643E1
3.054467312E1,-2.334360516E0,2.177207006E1,5.344073271E0,2.253955174E1
3.055463012E1,-2.925991151E0,2.547681444E1,4.964452150E0,2.612039976E1
3.056458813E1,-3.737643156E0,2.862371106E1,5.143277546E0,2.932132526E1
3.057454612E1,-4.014509987E0,2.999121108E1,4.897248931E0,3.065244003E1
3.058450412E1,-3.661930777E0,2.866471642E1,4.640221703E0,2.926785543E1
3.059446113E1,-4.323837635E0,2.690129207E1,4.277275672E0,2.758024971E1
3.060441912E1,-4.769512997E0,2.530481041E1,4.730710874E0,2.618131604E1
3.061437712E1,-4.794124512E0,2.331859311E1,5.833288754E0,2.451056246E1
3.062433513E1,-4.599827383E0,2.054740115E1,6.762314258E0,2.211522100E1
3.063429312E1,-4.301804449E0,1.747108510E1,7.216197356E0,1.938602178E1
3.064425012E1,-3.928593339E0,1.422559507E1,8.137911501E0,1.685310073E1
3.065420812E1,-3.069248812E0,1.078117808E1,1.000008363E1,1.502184282E1
3.066416613E1,-1.637417434E0,6.976028820E0,1.204186935E1,1.401259189E1
3.067412412E1,-4.254114339E-2,2.800204094E0,1.378524476E1,1.406683781E1
3.068408112E1,1.728437824E0,-1.354805714E0,1.507245550E1,1.523160893E1
3.069403912E1,3.683770712E0,-5.271959560E0,1.541074967E1,1.669894995E1
3.070399713E1,5.761220652E0,-8.461021037E0,1.412990070E1,1.744805532E1
3.071395512E1,7.456431965E0,-1.026029174E1,1.150922543E1,1.712700307E1
3.072391312E1,8.304354833E0,-1.093490138E1,8.451998198E0,1.612360540E1
3.073387012E1,8.268340078E0,-1.122067820E1,5.463707303E0,1.497067682E1
3.074382813E1,7.797456785E0,-1.166411232E1,3.039054083E0,1.435575488E1
3.075378612E1,6.591431134E0,-1.195851495E1,1.449002019E0,1.373144752E1
3.076374412E1,5.152113858E0,-1.219198492E1,4.175100549E-1,1.324247288E1
3.077370112E1,3.679975869E0,-1.261738272E1,7.181082487E-2,1.314327683E1
3.078365913E1,2.049457711E0,-1.312776746E1,3.889437751E-1,1.329247279E1
3.079361712E1,2.400070795E-1,-1.345168333E1,8.454958351E-1,1.348036539E1
3.080357512E1,-1.431630234E0,-1.363864454E1,1.126245071E0,1.375974629E1
3.081353313E1,-2.637277862E0,-1.375650336E1,1.361203883E0,1.407300591E1
3.082349012E1,-3.456725667E0,-1.375465096E1,1.626311817E0,1.427530264E1
3.083344812E1,-3.985221576E0,-1.359463489E1,1.882873607E0,1.429130161E1
3.084340613E1,-4.096734995E0,-1.334510730E1,2.078009519E0,1.411358388E1
3.085336413E1,-3.964838474E0,-1.283338939E1,1.920609198E0,1.356851381E1
3.086332112E1,-3.695894036E0,-1.219825313E1,1.697654865E0,1.285842309E1
3.087327912E1,-3.401517134E0,-1.161234341E1,1.702428385E0,1.221945583E1
3.088323713E1,-3.111309296E0,-1.111020792E1,1.785650636E0,1.167499524E1
3.089319512E1,-2.904866331E0,-1.070277160E1,1.822989932E0,1.123881046E1
3.090315212E1,-2.870887576E0,-1.022923952E1,1.875839406E0,1.078879558E1
3.091311012E1,-2.901035820E0,-9.806132067E0,1.996318946E0,1.041928617E1
3.092306813E1,-2.855452388E0,-9.488055230E0,2.110401632E0,1.013067596E1
3.093302612E1,-2.810511273E0,-9.138937279E0,2.239363142E0,9.820076145E0
3.094298412E1,-2.733253475E0,-8.730259005E0,2.295765384E0,9.431788566E0
3.095294112E1,-2.413940536E0,-8.289764861E0,2.408486838E0,8.963711241E0
3.096289913E1,-1.977453928E0,-7.608331518E0,2.557297307E0,8.266607650E0
3.097285712E1,-1.460172101E0,-6.637596071E0,2.464807220E0,7.229457711E0
3.098281512E1,-5.349727236E-1,-5.413952175E0,2.423859168E0,5.955851513E0
3.099277212E1,8.046949875E-1,-3.487342565E0,2.569488752E0,4.405833024E0
3.100273013E1,1.585416391E0,-4.512518513E-1,2.384544829E0,2.898832077E0
3.101268812E1,1.988183276E0,3.522653316E0,1.338359835E0,4.260653256E0
3.102264612E1,2.039981128E0,8.236644661E0,1.153269732E-1,8.486291215E0
3.103260313E1,2.086392087E0,1.332848484E1,4.475072944E-1,1.349821480E1
3.104256113E1,2.824089970E0,1.772248497E1,2.735343854E0,1.815334855E1
3.105251912E1,3.588053253E0,2.143486113E1,5.243767210E0,2.235675496E1
3.106247713E1,3.773566987E0,2.550377478E1,6.517002511E0,2.659236089E1
3.107243513E1,4.561239268E0,2.737765069E1,6.810989989E0,2.857849272E1
3.108239212E1,4.852650755E0,2.655775178E1,6.137387238E0,2.768627676E1
3.109235012E1,4.118573176E0,2.580390769E1,5.598389145E0,2.672351507E1
3.110230813E1,3.128707978E0,2.591587017E1,5.733226522E0,2.672622358E1
3.111226612E1,2.633505823E0,2.556831635E1,6.293862821E0,2.646293376E1
3.112222312E1,2.712988780E0,2.408516074E1,6.937007427E0,2.521065942E1
3.113218112E1,3.095300204E0,2.171150694E1,7.089142038E0,2.304834813E1
3.114213913E1,3.448876949E0,1.862220305E1,6.265729528E0,1.994844769E1
3.115209712E1,3.528455800E0,1.501248879E1,5.240035517E0,1.628750417E1
3.116205546E1,3.499515299E0,1.095097187E1,4.453806621E0,1.232910320E1
3.117201246E1,3.170656781E0,6.645191020E0,3.688344111E0,8.235017328E0
3.118197046E1,2.467363037E0,2.544808824E0,2.665360284E0,4.434870658E0
3.119192846E1,1.724370793E0,-9.706173331E-1,1.715902271E0,2.619135972E0
3.120188646E1,1.142112514E0,-3.729786837E0,6.865478291E-1,3.960691703E0
3.121184346E1,7.710675041E-1,-5.877141117E0,-6.684875342E-1,5.965082430E0
3.122180146E1,6.996986557E-1,-7.631177174E0,-2.045567120E0,7.931506043E0
3.123175946E1,7.901313275E-1,-8.854871356E0,-3.423220829E0,9.526357914E0
3.124171746E1,7.090431641E-1,-9.643168997E0,-4.646701587E0,1.072778105E1
3.125167546E1,5.270022377E-1,-1.010352555E1,-5.373328645E0,1.145563707E1
3.126163246E1,4.335859510E-1,-1.026374160E1,-5.617042347E0,1.170826858E1
3.127159046E1,3.061783379E-1,-1.036922654E1,-5.331956670E0,1.166380581E1
3.128154846E1,-2.719023983E-1,-1.056819910E1,-4.665155985E0,1.155527773E1
3.129150646E1,-1.240606230E0,-1.085132830E1,-4.047482436E0,1.164785575E1
3.130146346E1,-2.298729484E0,-1.112928973E1,-3.712204260E0,1.195515401E1
3.131142146E1,-3.231687094E0,-1.139325058E1,-3.414554670E0,1.232514275E1
3.132137946E1,-3.882849401E0,-1.158472468E1,-2.961020651E0,1.257179417E1
3.133133746E1,-4.195666083E0,-1.161966179E1,-2.618573204E0,1.262842348E1
3.134129546E1,-4.206675805E0,-1.158230861E1,-2.401875830E0,1.255448133E1
3.135125246E1,-3.854195706E0,-1.149363324E1,-2.150535019E0,1.231191417E1
3.136121046E1,-3.439125255E0,-1.110887476E1,-2.223653282E0,1.183973458E1
3.137116846E1,-2.892563204E0,-1.068558546E1,-2.511438180E0,1.135147481E1
3.138112646E1,-1.991271629E0,-1.030486623E1,-2.706398968E0,1.083882033E1
3.139108346E1,-9.657718185E-1,-9.909428394E0,-2.805663639E0,1.034414012E1
3.140104146E1,-8.609454945E-2,-9.462600546E0,-3.329575331E0,1.003166453E1
3.141099946E1,6.751941443E-1,-9.053100738E0,-4.167483673E0,9.989116090E0
3.142095746E1,1.224040776E0,-8.847617885E0,-4.819158781E0,1.014903490E1
3.143091446E1,1.426562160E0,-8.701963159E0,-5.092312045E0,1.018287211E1
3.144087246E1,1.254331107E0,-8.359763634E0,-5.357002049E0,1.000782022E1
3.145083046E1,8.843423970E-1,-7.694415396E0,-6.045227517E0,9.825012240E0
3.146078846E1,8.278338817E-1,-6.991161414E0,-6.713732082E0,9.728095668E0
3.147074646E1,1.367810799E0,-6.228579243E0,-6.448485423E0,9.069127302E0
3.148070346E1,2.010634245E0,-5.124565287E0,-5.733314230E0,7.948252104E0
3.149066146E1,2.340860573E0,-3.381569358E0,-4.711477627E0,6.254011591E0
3.150061946E1,2.180318543E0,-1.057615716E0,-2.498832167E0,3.480876636E0
3.151057746E1,2.193924722E0,1.851070601E0,2.252448041E0,3.648738170E0
3.152053446E1,2.907172180E0,5.244628505E0,8.766201839E0,1.062092618E1
3.153049246E1,2.703694046E0,9.192203659E0,1.474255793E1,1.758265008E1
3.154045046E1,1.751900361E0,1.304647129E1,1.621078208E1,2.088226577E1
3.155040846E1,6.525797820E-2,1.722660833E1,1.358377427E1,2.193807687E1
3.156036646E1,-7.765910764E-1,1.918496949E1,1.232977339E1,2.281862090E1
3.157032346E1,-1.624306807E-1,2.004840444E1,1.168240241E1,2.320438386E1
3.158028146E1,-6.728927533E-1,2.150905061E1,1.126636366E1,2.429038890E1
3.159023946E1,-1.707947280E0,2.121304818E1,1.199484487E1,2.442922022E1
3.160019746E1,-1.390247734E0,1.833587426E1,1.197117067E1,2.194187779E1
3.161015446E1,-1.460602749E0,1.634094929E1,9.956565138E0,1.919096593E1
3.162011246E1,-2.246892894E0,1.560793415E1,6.966028912E0,1.723895864E1
3.163007046E1,-2.234708759E0,1.457793074E1,4.411192406E0,1.539378467E1
3.164002846E1,-1.817701126E0,1.308870806E1,2.246723325E0,1.340395769E1
3.164998646E1,-1.684706498E0,1.122780712E1,4.805431858E-1,1.136366185E1
3.165994346E1,-1.702488027E0,8.883434420E0,-2.029948622E-1,9.047379703E0
3.166990146E1,-1.613049455E0,5.931821939E0,1.574506071E-1,6.149246357E0
3.167985946E1,-1.398829985E0,2.683859705E0,8.443332624E-1,3.142089576E0
3.168981746E1,-9.345519262E-1,-2.903206891E-1,1.488190351E0,1.781118729E0
3.169977546E1,-5.777386741E-1,-2.914652231E0,2.243056244E0,3.722939821E0
3.170973246E1,3.150757536E-2,-5.166620800E0,2.248021699E0,5.634586478E0
3.171969046E1,8.833344832E-1,-6.706442358E0,1.295812570E0,6.887363728E0
3.172964846E1,1.673928033E0,-7.602325258E0,-2.708689030E-1,7.789143365E0
3.173960646E1,2.279473287E0,-8.168621662E0,-2.116631548E0,8.740852787E0
3.174956346E1,2.540983868E0,-8.441194882E0,-3.834781488E0,9.613319880E0
3.175952146E1,2.504625004E0,-8.746807795E0,-4.939256498E0,1.035258652E1
3.176947946E1,2.142697119E0,-9.213550674E0,-5.273454108E0,1.083005010E1
3.177943746E1,1.515163703E0,-9.736335023E0,-4.939176975E0,1.102213273E1
3.178939546E1,7.791109340E-1,-1.027720890E1,-4.459185767E0,1.122997660E1
3.179935246E1,2.715593495E-1,-1.079391799E1,-4.100600297E0,1.154977632E1
3.180931046E1,2.062761369E-1,-1.108357502E1,-3.893775508E0,1.174945415E1
3.181926846E1,4.309890564E-1,-1.110081729E1,-3.562240427E0,1.166633846E1
3.182922646E1,1.016782124E0,-1.096795335E1,-3.091941563E0,1.144071454E1
3.183918346E1,1.616777932E0,-1.063456500E1,-2.768359865E0,1.110728409E1
3.184914146E1,1.870141587E0,-1.030873592E1,-2.724205201E0,1.082537574E1
3.185909946E1,1.910517634E0,-1.010788055E1,-2.880148688E0,1.068244276E1
3.186905746E1,1.932300267E0,-9.973965282E0,-3.058435556E0,1.060979716E1
3.187901546E1,1.710937108E0,-9.993320736E0,-3.037435866E0,1.058393980E1
3.188897246E1,1.292950212E0,-9.981033397E0,-2.955825692E0,1.048950206E1
3.189893046E1,8.083921089E-1,-1.008210486E1,-2.902512534E0,1.052268574E1
3.190888846E1,4.251246280E-1,-1.018889724E1,-2.975977244E0,1.062312564E1
3.191884646E1,4.416029222E-1,-1.016342676E1,-3.141158747E0,1.064693078E1
3.192880346E1,7.441730165E-1,-1.010821969E1,-3.338164891E0,1.067114069E1
3.193876146E1,1.380543695E0,-9.982689328E0,-3.598864755E0,1.070101933E1
3.194871946E1,1.967465422E0,-9.642825181E0,-3.780390688E0,1.054259700E1
3.195867746E1,2.119482796E0,-9.128201206E0,-3.575315386E0,1.002991250E1
3.196863546E1,2.309324200E0,-8.198750610E0,-3.516880652E0,9.215255794E0
3.197859246E1,2.142077461E0,-6.854738272E0,-3.995432861E0,8.218236816E0
3.198855046E1,1.805393614E0,-5.296886240E0,-4.097458003E0,6.935820934E0
3.199850846E1,1.369877205E0,-3.320760069E0,-3.438283549E0,4.972504877E0
3.200846646E1,1.160522180E0,-5.291519666E-1,-2.844429510E0,3.117305370E0
3.201842346E1,1.726909800E0,2.911552622E0,-1.507982006E0,3.705855618E0
3.202838146E1,2.077797849E0,6.594821350E0,1.407763946E0,7.056253388E0
3.203833946E1,1.840757574E0,1.022764790E1,4.484083211E0,1.131813467E1
3.204829746E1,1.090370356E0,1.352082198E1,6.407597598E0,1.500196125E1
3.205825546E1,-1.157283846E-1,1.569373970E1,8.298918677E0,1.775327885E1
3.206821246E1,-1.670253497E0,1.738498485E1,9.743804256E0,1.999922914E1
3.207817046E1,-3.783975908E0,1.901234565E1,1.036814831E1,2.198377266E1
3.208812846E1,-5.621441208E0,2.007535309E1,1.041126451E1,2.330267863E1
3.209808646E1,-5.828139111E0,2.032560690E1,1.001973612E1,2.339856007E1
3.210804446E1,-5.113588309E0,1.997754554E1,8.617546906E0,2.234979253E1
3.211800146E1,-4.654660817E0,1.946522654E1,7.069684258E0,2.122595927E1
3.212795946E1,-3.926880689E0,1.849432796E1,6.094938206E0,1.986476353E1
3.213791746E1,-2.892763179E0,1.717350158E1,5.596445530E0,1.829255143E1
3.214787546E1,-1.732088825E0,1.533750043E1,5.569148389E0,1.640897513E1
3.215783225E1,-9.894200782E-1,1.327080088E1,5.788856347E0,1.451220059E1
3.216779025E1,-8.142627134E-1,1.079533302E1,6.161021683E0,1.245634083E1
3.217774825E1,-8.913547435E-1,7.935680285E0,6.394344299E0,1.023020889E1
3.218770625E1,-1.164146284E0,4.890521125E0,5.942992460E0,7.784060176E0
3.219766425E1,-1.088623500E0,1.892039702E0,4.539536158E0,5.037092801E0
3.220762125E1,-6.226352770E-2,-3.696925485E-1,2.836720248E0,2.861386219E0
3.221757925E1,1.478603110E0,-1.810099161E0,1.167123540E0,2.612451624E0
3.222753725E1,2.765463447E0,-3.163320864E0,-3.076489127E-1,4.212960339E0
3.223749525E1,3.300813462E0,-4.487190129E0,-1.825923480E0,5.862102125E0
3.224745225E1,2.893473908E0,-5.846904581E0,-3.026916140E0,7.191710906E0
3.225741025E1,1.796276635E0,-7.311322784E0,-3.588612832E0,8.340275335E0
3.226736825E1,3.622071623E-1,-8.748088920E0,-3.993235477E0,9.623210657E0
3.227732625E1,-9.502376669E-1,-9.782594100E0,-4.528208639E0,1.082158826E1
3.228728425E1,-1.978302066E0,-1.055104805E1,-4.916447679E0,1.180719068E1
3.229724125E1,-2.499865955E0,-1.098796954E1,-4.967176952E0,1.231493611E1
3.230719925E1,-2.338952773E0,-1.090502679E1,-4.742292746E0,1.211939148E1
3.231715725E1,-1.563710065E0,-1.066624989E1,-4.174119678E0,1.156016224E1
3.232711525E1,-7.362890694E-1,-1.039388191E1,-3.652114179E0,1.104141479E1
3.233707225E1,-2.468666674E-1,-1.009000445E1,-3.401756870E0,1.065087239E1
3.234703025E1,6.096014678E-3,-9.922645440E0,-3.211516539E0,1.042941840E1
3.235698825E1,8.855463753E-2,-9.853774595E0,-3.115046544E0,1.033480676E1
3.236694625E1,-2.193472220E-1,-9.863263457E0,-2.999073453E0,1.031147520E1
3.237690425E1,-6.209387805E-1,-9.887625296E0,-2.773027698E0,1.028787546E1
3.238686125E1,-7.896571183E-1,-9.751594502E0,-2.768311918E0,1.016763023E1
3.239681925E1,-7.876847794E-1,-9.534371610E0,-2.882954475E0,9.991802430E0
3.240677725E1,-6.192221110E-1,-9.345142847E0,-2.993629403E0,9.832443636E0
3.241673525E1,-3.206680307E-1,-9.095127600E0,-3.140919304E0,9.627541126E0
3.242669325E1,9.545968758E-2,-8.705886641E0,-3.381529304E0,9.340038286E0
3.243665025E1,4.186736508E-1,-8.259644099E0,-3.710170890E0,9.064346435E0
3.244660825E1,5.416033930E-1,-7.675711908E0,-4.001875615E0,8.673228693E0
3.245656625E1,5.874594509E-1,-7.000594727E0,-4.294953851E0,8.234079410E0
3.246652425E1,6.600055631E-1,-6.152118128E0,-4.358196166E0,7.568225593E0
3.247648125E1,9.190150702E-1,-5.077796332E0,-3.975278093E0,6.513941987E0
3.248643925E1,1.089311425E0,-3.862981732E0,-3.074704264E0,5.055989869E0
3.249639725E1,1.035184189E0,-2.398524937E0,-2.032027600E0,3.309632056E0
3.250635525E1,9.060278926E-1,-4.461448932E-1,-5.433700562E-1,1.146814207E0
3.251631325E1,7.581909851E-1,2.313414620E0,7.019301724E-1,2.533662713E0
3.252627025E1,7.737331767E-1,5.342588078E0,1.868478054E0,5.712540646E0
3.253622825E1,8.312292136E-1,8.701948541E0,3.629229346E0,9.464996358E0
3.254618625E1,7.916963348E-1,1.226915647E1,5.451532815E0,1.344909639E1
3.255614425E1,8.890086944E-1,1.486330410E1,6.913575295E0,1.641662781E1
3.256610225E1,9.309615165E-1,1.614809876E1,8.096641853E0,1.808821142E1
3.257605925E1,5.246600990E-1,1.678651414E1,9.070364642E0,1.908753101E1
3.258601725E1,-5.841595016E-1,1.758181733E1,8.291548262E0,1.944765578E1
3.259597525E1,-1.877807140E0,1.781819921E1,6.436488106E0,1.903792956E1
3.260593325E1,-2.180320151E0,1.686565737E1,4.675421064E0,1.763699965E1
3.261589025E1,-2.039456779E0,1.548036545E1,2.731295827E0,1.585121684E1
3.262584825E1,-2.242763152E0,1.479011099E1,4.949135953E-1,1.496737483E1
3.263580625E1,-2.090728382E0,1.413246763E1,-1.204402171E0,1.433695822E1
3.264576425E1,-1.642020508E0,1.327964889E1,-1.966982003E0,1.352458222E1
3.265572225E1,-1.165238836E0,1.200003486E1,-8.421235996E-1,1.208585083E1
3.266567925E1,-1.050742972E0,1.004507327E1,1.335081301E0,1.018773772E1
3.267563725E1,-6.668989187E-1,7.377813812E0,3.738176130E0,8.297641327E0
3.268559525E1,-1.807292863E-1,4.761126920E0,5.091951857E0,6.973447235E0
3.269555325E1,3.674790119E-1,2.694913867E0,4.927949152E0,5.628701841E0
3.270551025E1,1.480012435E0,8.598810089E-1,4.175467754E0,4.512689123E0
3.271546825E1,2.820637482E0,-8.028542840E-1,3.302936294E0,4.417007920E0
3.272542625E1,3.426128064E0,-2.083485144E0,2.110536702E0,4.531404752E0
3.273538425E1,3.251152183E0,-3.450268879E0,2.686661106E-1,4.748318369E0
3.274534225E1,2.500120601E0,-4.649908201E0,-1.873994317E0,5.602151729E0
3.275529925E1,1.584777583E0,-5.558062652E0,-3.704158783E0,6.864719421E0
3.276525725E1,7.901014336E-1,-6.648661342E0,-5.023357585E0,8.370369128E0
3.277521525E1,9.022728838E-2,-7.512179319E0,-5.742812448E0,9.456261095E0
3.278517325E1,-3.474493016E-1,-7.908355077E0,-6.028427297E0,9.950112397E0
3.279513125E1,-4.436417001E-1,-8.238568395E0,-5.787278184E0,1.007786763E1
3.280508825E1,-5.501667500E-1,-8.578908505E0,-5.289735680E0,1.009364444E1
3.281504625E1,-6.316095105E-1,-8.876396127E0,-4.874533375E0,1.014644836E1
3.282500425E1,-5.331763858E-1,-9.239452085E0,-4.411513710E0,1.025247312E1
3.283496225E1,-4.742754091E-1,-9.497955735E0,-3.960131466E0,1.030139513E1
3.284491925E1,-6.774950237E-1,-9.581097879E0,-3.792757549E0,1.032673452E1
3.285487725E1,-9.138237660E-1,-9.652059689E0,-3.558506980E0,1.032764746E1
3.286483525E1,-1.109666460E0,-9.641379749E0,-3.440801360E0,1.029692561E1
3.287479325E1,-1.183592515E0,-9.527057328E0,-3.302778127E0,1.015253938E1
3.288475125E1,-1.058020855E0,-9.332296515E0,-3.236651965E0,9.934137220E0
3.289470825E1,-7.513030382E-1,-8.987269861E0,-3.087843542E0,9.532589026E0
3.290466625E1,-3.223194306E-1,-8.671302114E0,-2.838671172E0,9.129809647E0
3.291462425E1,-1.016197841E-1,-8.358486017E0,-2.576953892E0,8.747302809E0
3.292458225E1,1.199637787E-1,-8.070217116E0,-2.590337876E0,8.476594005E0
3.293454025E1,5.887879383E-1,-7.826555454E0,-2.607930686E0,8.270607231E0
3.294449725E1,8.119120596E-1,-7.521779863E0,-2.633842038E0,8.010836247E0
3.295445525E1,6.854650710E-1,-7.376643784E0,-2.889834309E0,7.952098981E0
3.296441325E1,5.074156002E-1,-7.393679062E0,-3.052723996E0,8.015178380E0
3.297437125E1,2.743691376E-1,-7.155880988E0,-3.109630853E0,7.807157945E0
3.298432825E1,5.951751078E-2,-6.525492083E0,-3.153609516E0,7.247816378E0
3.299428625E1,-1.873769492E-2,-5.681682147E0,-2.902450846E0,6.380131976E0
3.300424425E1,-4.510162085E-2,-4.460295861E0,-2.406084802E0,5.068088140E0
3.301420225E1,2.694655164E-1,-2.585894870E0,-1.599876848E0,3.052715163E0
3.302416025E1,9.792136171E-1,-1.782903761E-1,-1.778743467E-1,1.011081624E0
3.303411725E1,1.356398203E0,2.873552737E0,1.759263468E0,3.632097103E0
3.304407525E1,1.373705815E0,6.335997857E0,3.979180525E0,7.606958273E0
3.305403325E1,7.641028856E-1,1.008119854E1,5.627715270E0,1.157089436E1
3.306399125E1,-1.085251996E-1,1.347201059E1,6.717454419E0,1.505426986E1
3.307394925E1,-8.443133819E-1,1.562805793E1,7.156898403E0,1.720959774E1
3.308390625E1,-1.144358868E0,1.690656449E1,7.203834003E0,1.841294937E1
3.309386425E1,-1.448333829E0,1.825923130E1,7.032691848E0,1.962029442E1
3.310382225E1,-2.196141109E0,1.974927492E1,6.076935214E0,2.077946191E1
3.311378025E1,-2.313445318E0,2.021955946E1,4.613930283E0,2.086794112E1
3.312373725E1,-1.447078724E0,1.899688796E1,2.922529600E0,1.927477544E1
3.313369525E1,-1.189746856E0,1.807553751E1,1.107063280E0,1.814844740E1
3.314365325E1,-1.494398194E0,1.726070228E1,-6.328543827E-1,1.733682710E1
3.315361075E1,-1.499838297E0,1.596932599E1,-1.417113936E0,1.610208370E1
3.316356875E1,-1.091947643E0,1.453001047E1,-1.015372799E0,1.460631835E1
3.317352575E1,-5.446210314E-1,1.233437982E1,5.040478233E-1,1.235668248E1
3.318348375E1,-6.307632722E-2,9.700144266E0,1.653400213E0,9.840249472E0
3.319344175E1,-1.081623068E-1,6.880615125E0,2.412617896E0,7.292138828E0
3.320339975E1,-4.424763135E-1,4.018249281E0,2.981892872E0,5.023325360E0
3.321335775E1,-2.775166024E-1,1.443041952E0,3.070509764E0,3.404029341E0
3.322331475E1,3.600757060E-1,-6.560289448E-1,2.775249347E0,2.874376007E0
3.323327275E1,1.264326776E0,-2.535612323E0,2.055375532E0,3.500345787E0
3.324323075E1,2.000464329E0,-4.070726872E0,7.164698589E-1,4.591949897E0
3.325318875E1,2.234236304E0,-5.099031665E0,-1.225630195E0,5.700360090E0
3.326314675E1,2.143408579E0,-5.712034459E0,-3.512448170E0,7.039803274E0
3.327310375E1,1.783970000E0,-6.225174410E0,-5.730854892E0,8.647429860E0
3.328306175E1,1.257228695E0,-6.697153471E0,-7.226998333E0,9.932874383E0
3.329301975E1,8.049863251E-1,-7.122203364E0,-7.864818463E0,1.064091881E1
3.330297775E1,4.824376106E-1,-7.516065379E0,-7.640723339E0,1.072868296E1
3.331293475E1,2.554390510E-1,-7.895853145E0,-6.728299250E0,1.037688570E1
3.332289275E1,-9.421015587E-3,-8.326384803E0,-5.838752393E0,1.016955270E1
3.333285075E1,-3.201121797E-1,-8.802530006E0,-5.166037248E0,1.021151052E1
3.334280875E1,-3.966114483E-1,-9.177648770E0,-4.435492849E0,1.020098693E1
3.335276675E1,-2.940157274E-1,-9.490178939E0,-3.861942389E0,1.025009954E1
3.336272375E1,-2.903888091E-1,-9.663370543E0,-3.526038854E0,1.029067568E1
3.337268175E1,-3.438778954E-1,-9.814079018E0,-3.343054917E0,1.037354400E1
3.338263975E1,-2.963270952E-1,-9.971204227E0,-3.289509625E0,1.050398006E1
3.339259775E1,-2.972139716E-1,-1.016209009E1,-3.300476663E0,1.068875846E1
3.340255475E1,-2.740144126E-1,-1.040434959E1,-3.354708418E0,1.093524773E1
3.341251275E1,-2.010389686E-1,-1.058807028E1,-3.314909930E0,1.109667863E1
3.342247075E1,-8.264761582E-2,-1.071412104E1,-3.181403378E0,1.117678611E1
3.343242875E1,6.931808375E-2,-1.069521699E1,-2.979908912E0,1.110280724E1
3.344238675E1,3.703716661E-1,-1.048901844E1,-2.762164156E0,1.085293665E1
3.345234375E1,9.654198892E-1,-1.013259206E1,-2.465572328E0,1.047284604E1
3.346230175E1,1.440480579E0,-9.523752481E0,-2.082081520E0,9.854537487E0
3.347225975E1,1.661301263E0,-8.615371742E0,-1.996208726E0,8.998299918E0
3.348221775E1,1.922196570E0,-7.487892324E0,-2.251725618E0,8.051933890E0
3.349217575E1,2.143662787E0,-5.949695708E0,-2.345120855E0,6.744906299E0
3.350213275E1,2.372945415E0,-3.967795411E0,-1.465865974E0,4.850054992E0
3.351209075E1,3.145840320E0,-1.353459685E0,6.765713829E-1,3.490832748E0
3.352204875E1,4.688101336E0,2.027152483E0,4.253006511E0,6.646480701E0
3.353200675E1,6.939929280E0,6.433042926E0,8.980855465E0,1.304616513E1
3.354196375E1,9.379882325E0,1.159209100E1,1.468538619E1,2.092891143E1
3.355192175E1,1.059939750E1,1.521496968E1,1.940227542E1,2.683823432E1
3.356187975E1,9.166351950E0,1.626234166E1,2.114327452E1,2.820503185E1
3.357183775E1,5.555969934E0,1.585845810E1,2.015422267E1,2.624027795E1
3.358179575E1,9.831574179E-1,1.409004725E1,1.644195058E1,2.167564922E1
3.359175275E1,-4.107769568E0,1.193473316E1,1.081448031E1,1.662120967E1
3.360171075E1,-9.585271037E0,1.178902405E1,4.594457885E0,1.587348582E1
3.361166875E1,-1.386889620E1,1.229850365E1,-1.845213737E0,1.862805109E1
3.362162675E1,-1.527787754E1,1.221761911E1,-7.457578604E0,2.093559737E1
3.363158475E1,-1.494977623E1,1.221450372E1,-1.103433796E1,2.223615355E1
3.364154175E1,-1.426994503E1,1.232186795E1,-1.327328829E1,2.305731864E1
3.365149975E1,-1.273898726E1,1.188002427E1,-1.383772586E1,2.224633521E1
3.366145775E1,-1.078454374E1,1.071632077E1,-1.340977166E1,2.027234299E1
3.367141575E1,-8.531372396E0,8.999389384E0,-1.211167926E1,1.733395796E1
3.368137375E1,-5.606203948E0,7.228589945E0,-9.156864842E0,1.294334613E1
3.369133075E1,-2.354050576E0,5.550046704E0,-5.842862985E0,8.395452364E0
3.370128875E1,5.776092314E-1,3.912139274E0,-2.908380215E0,4.908883946E0
3.371124675E1,2.782496386E0,1.963731244E0,-6.407975328E-1,3.465421766E0
3.372120475E1,4.113578484E0,-4.735572249E-1,7.730542418E-1,4.212291212E0
3.373116175E1,4.658861457E0,-2.974227757E0,1.601426067E0,5.754614346E0
3.374111975E1,4.191914217E0,-5.037483289E0,2.094639731E0,6.880108886E0
3.375107775E1,2.676173540E0,-6.692710757E0,2.083279760E0,7.502955194E0
