"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.007278900E1,1.701528060E-1,-6.136707791E0,4.714054495E0,7.740183736E0
2.008274500E1,-4.173388776E-1,-5.058629744E0,2.751012638E0,5.773385243E0
2.009270200E1,1.101303188E0,-3.263851458E0,3.341222400E0,4.798891765E0
2.010265900E1,2.095423550E0,-1.254547600E0,4.901149901E0,5.475943744E0
2.011261500E1,3.860670912E0,7.681943285E-1,5.095589994E0,6.438939339E0
2.012257200E1,4.624287456E0,2.326794804E0,2.933656851E0,5.950155548E0
2.013252800E1,3.357215412E0,2.041110372E0,-3.511077583E-2,3.929155080E0
2.014248500E1,1.414588231E0,-3.243449353E0,-1.709617976E0,3.929862236E0
2.015244100E1,-2.113210634E0,-1.009446002E1,-1.393647013E0,1.040701852E1
2.016239800E1,-4.500681410E0,-1.265194795E1,-2.316229762E0,1.362691603E1
2.017235400E1,-2.238062721E0,-9.318714017E0,-2.627493131E0,9.937357588E0
2.018231100E1,2.177208702E0,-6.237448885E0,-1.444747877E0,6.762640220E0
2.019226800E1,2.081082523E-2,-5.056000251E0,1.478010933E0,5.267645389E0
2.020222400E1,-5.263727850E0,-2.716080202E0,-1.765411815E-1,5.925798624E0
2.021218100E1,-7.007594429E0,-1.473746851E0,-1.888003661E0,7.405597025E0
2.022213700E1,-7.111270825E0,-1.748557216E0,-3.113765711E0,7.957585186E0
2.023209400E1,-7.630634553E0,-1.470811549E0,-3.362433175E0,8.467338847E0
2.024205000E1,-5.846282437E0,-2.079407880E0,-2.072659024E0,6.542084598E0
2.025200700E1,-2.807943469E0,-3.074855415E0,-4.137267601E-1,4.184549220E0
2.026196400E1,-1.064533118E0,-3.858578779E0,1.528176827E0,4.284528605E0
2.027192000E1,-5.255245002E-1,-4.109340715E0,8.903236601E-1,4.237396999E0
2.028187700E1,-2.598698518E-1,-4.558225613E0,-1.905851410E0,4.947446076E0
2.029183300E1,-3.670757733E-1,-4.118172349E0,-3.391923315E0,5.347824969E0
2.030179000E1,-2.018969013E-1,-3.308555760E0,-2.395154894E0,4.089507372E0
2.031174600E1,-1.195420848E-1,-2.204853460E0,-1.701293295E0,2.787484164E0
2.032170300E1,-3.756094922E-1,-1.411086334E0,-1.516138872E0,2.104976060E0
2.033166000E1,-9.325943515E-1,-7.715213943E-1,-1.192067762E0,1.698824015E0
2.034161600E1,-1.353147882E0,3.911670327E-1,-1.004537323E0,1.730062448E0
2.035157300E1,-2.213294647E0,1.759693238E0,-1.052996708E0,3.017282810E0
2.036152900E1,-2.733134192E0,3.354906054E0,-3.706137773E-1,4.343129254E0
2.037148600E1,-3.258179366E0,4.705491248E0,1.463306063E0,5.907507537E0
2.038144200E1,-3.547828503E0,5.263175288E0,4.116806440E0,7.565460756E0
2.039139900E1,-4.109636292E0,4.942693491E0,5.366932375E0,8.373965161E0
2.040135500E1,-4.550967172E0,3.905190443E0,2.915742152E0,6.668085699E0
2.041131200E1,-3.944473499E0,2.219936353E0,-1.630697229E0,4.811045838E0
2.042126900E1,-1.144972241E0,1.455891209E0,-3.273637358E0,3.761287306E0
2.043122500E1,1.734646690E-1,1.983640428E0,-6.422594829E-1,2.092227660E0
2.044118200E1,1.430120775E0,2.908567618E0,8.763830209E-1,3.357537523E0
2.045113800E1,1.790921463E0,3.521814240E0,3.584873830E-1,3.967252000E0
2.046109500E1,1.284151176E0,3.576752924E0,6.579988718E-2,3.800859817E0
2.047105100E1,8.445788455E-1,3.859307342E0,4.476546443E-1,3.975922693E0
2.048100800E1,6.722531410E-1,4.209456741E0,6.447784634E-1,4.311286306E0
2.049096400E1,8.331829876E-1,3.876850743E0,8.039534144E-1,4.046048278E0
2.050092100E1,1.411316714E0,3.130638437E0,1.144143398E0,3.619637551E0
2.051087800E1,2.313927713E0,2.447363806E0,1.371156868E0,3.636471121E0
2.052083400E1,3.189313199E0,2.226762393E0,1.570340515E0,4.194777559E0
2.053079100E1,3.825111070E0,2.490105783E0,1.938374208E0,4.958769614E0
2.054074750E1,4.053679315E0,2.728658733E0,2.550762459E0,5.512194081E0
2.055070450E1,3.887991443E0,2.601980560E0,2.865495858E0,5.486150454E0
2.056066050E1,3.338270726E0,2.613031797E0,2.889917339E0,5.130653841E0
2.057061750E1,2.739445384E0,2.703525646E0,2.783642440E0,4.749976544E0
2.058057350E1,2.184887411E0,2.195430087E0,3.167540215E0,4.430232193E0
2.059053050E1,1.060106191E0,2.492523606E0,3.859952874E0,4.715478264E0
2.060048750E1,-1.949137178E-1,2.186059924E0,4.450335714E0,4.962090015E0
2.061044350E1,-1.387929021E0,1.509542336E0,5.575724752E0,5.940856129E0
2.062040050E1,-1.558518176E0,7.948354125E-1,6.111160136E0,6.356651670E0
2.063035650E1,-1.321456997E0,3.187931210E-1,5.915176671E0,6.069365098E0
2.064031350E1,-7.669933105E-1,-2.916111696E-1,5.720145131E0,5.778700212E0
2.065026950E1,3.540497848E-1,-5.137240881E-1,5.584648188E0,5.619391343E0
2.066022650E1,1.842112813E0,7.613601029E-2,5.812450447E0,6.097848515E0
2.067018250E1,3.855453734E0,9.333308083E-1,6.525047110E0,7.636220903E0
2.068013950E1,5.480120437E0,1.583659887E0,6.268029823E0,8.475134011E0
2.069009650E1,6.652663761E0,9.960030198E-1,4.410367071E0,8.043711509E0
2.070005250E1,7.126697534E0,-3.346168560E-1,3.156809989E0,7.801745670E0
2.071000950E1,6.043749341E0,-1.607904198E0,2.498490690E0,6.734591134E0
2.071996550E1,3.306218921E0,-2.994488944E0,1.182557412E0,4.614811981E0
2.072992250E1,1.059687677E0,-4.382852998E0,-3.279434288E-1,4.521049133E0
2.073987850E1,-1.134518296E0,-5.382429251E0,-1.740250515E0,5.769414898E0
2.074983550E1,-4.449308650E0,-6.477001124E0,-2.007210116E0,8.110288742E0
2.075979150E1,-7.015675281E0,-8.991713744E0,2.167913675E-1,1.140691081E1
2.076974850E1,-7.535974563E0,-1.325691375E1,2.685219183E0,1.548376817E1
2.077970550E1,-4.779648560E0,-1.377977060E1,4.696799362E0,1.532276223E1
2.078966150E1,-6.265265259E-1,-1.361326763E1,1.117028806E1,1.762069597E1
2.079961850E1,1.755904242E-1,-1.118570015E1,-2.820473467E0,1.153714828E1
2.080957450E1,2.259829274E0,-8.609176033E0,-7.941759050E0,1.192880032E1
2.081953150E1,9.103462075E-1,-8.050512584E0,-4.498609449E0,9.266982791E0
2.082948750E1,-7.219919693E-1,-6.621818529E0,-2.477075847E0,7.106733272E0
2.083944450E1,-9.501435998E-1,-3.891189285E0,-1.803673655E0,4.392876685E0
2.084940050E1,-4.055687249E-1,-1.498970570E0,-1.981363522E0,2.517379623E0
2.085935750E1,-9.712385997E-2,4.223484796E-1,-2.208213855E0,2.250337688E0
2.086931350E1,2.641678476E-1,1.225064769E0,-2.555230317E0,2.846009542E0
2.087927050E1,3.120039189E-1,1.827146133E0,-3.101625137E0,3.613293225E0
2.088922750E1,-8.604698235E-1,2.432403120E0,-3.591641105E0,4.422316031E0
2.089918350E1,-2.570934476E0,3.146244071E0,-4.295042437E0,5.912355314E0
2.090914050E1,-3.289133649E0,3.312593848E0,-4.703749947E0,6.626985870E0
2.091909650E1,-3.160753936E0,3.449722749E0,-4.187159846E0,6.278794476E0
2.092905350E1,-2.667365295E0,3.523081917E0,-3.256226104E0,5.489075719E0
2.093900950E1,-2.151579332E0,4.125672573E0,-2.968712371E0,5.519394980E0
2.094896650E1,-2.042475697E0,4.595204574E0,-3.187288016E0,5.953689356E0
2.095892250E1,-2.405045167E0,4.930922461E0,-3.061492188E0,6.282592856E0
2.096887950E1,-2.384801230E0,5.445779155E0,-3.352632657E0,6.825242358E0
2.097883650E1,-1.897041995E0,5.864350333E0,-3.602033946E0,7.138909000E0
2.098879250E1,-1.857432225E0,6.036258473E0,-3.845613455E0,7.394268975E0
2.099874950E1,-2.058954320E0,6.235301203E0,-4.166400769E0,7.776706844E0
2.100870550E1,-2.674108304E0,6.278884009E0,-4.152591400E0,7.988695447E0
2.101866250E1,-3.233849394E0,6.046129158E0,-3.872517371E0,7.874633356E0
2.102861850E1,-3.650392758E0,5.428522267E0,-3.540432360E0,7.438338698E0
2.103857550E1,-3.586284471E0,4.748425598E0,-3.005437270E0,6.666455966E0
2.104853150E1,-3.071642370E0,4.144998790E0,-2.519530141E0,5.741431350E0
2.105848850E1,-2.032786568E0,3.420123559E0,-2.174616339E0,4.534139677E0
2.106844450E1,-7.411832620E-1,2.604124149E0,-1.666114691E0,3.179112042E0
2.107840150E1,1.178791513E0,1.729492369E0,-1.025223018E0,2.330616983E0
2.108835850E1,2.838962363E0,1.813859505E0,6.639019284E-1,3.433738396E0
2.109831450E1,5.017818518E0,-2.059342575E-1,2.766752758E0,5.733745061E0
2.110827150E1,5.916035627E0,-2.541655421E0,4.213263279E0,7.694873441E0
2.111822750E1,4.082125142E0,-3.974252492E0,5.801940077E0,8.131478168E0
2.112818450E1,2.312566043E0,-5.523027306E0,5.427601916E0,8.081500781E0
2.113814050E1,6.268463686E-1,-6.170937392E0,3.395801480E0,7.071412331E0
2.114809750E1,8.951666164E-1,-5.016025177E0,1.845520424E0,5.419204506E0
2.115805350E1,2.014328955E0,-2.848289841E0,3.236411937E0,4.758638291E0
2.116801050E1,2.084644647E0,-9.702097821E-1,5.573964740E0,6.029604734E0
2.117796650E1,2.859654490E0,7.938524956E-1,6.047000978E0,6.736026010E0
2.118792350E1,3.643117068E0,2.618242251E0,3.981444274E0,5.998282501E0
2.119787950E1,3.076464861E0,2.769942999E0,9.004782271E-1,4.236517590E0
2.120783650E1,1.704276983E0,-1.429178204E0,-1.483789736E0,2.673713215E0
2.121779350E1,-1.509596423E0,-6.871868860E0,-1.610208293E0,7.217633527E0
2.122774950E1,-3.958615283E0,-1.052841464E1,-3.006557305E0,1.164291788E1
2.123770650E1,-2.245570254E0,-1.104072195E1,-5.272601584E0,1.243947163E1
2.124766250E1,2.180703290E0,-8.237964962E0,-8.394753957E-1,8.562958163E0
2.125761950E1,1.910892002E0,-6.418656437E0,1.560528887E0,6.876475049E0
2.126757550E1,-2.837575988E0,-3.943606065E0,-9.629180118E-1,4.952885763E0
2.127753250E1,-5.004262333E0,-2.240743085E0,-1.943236168E0,5.817193299E0
2.128748850E1,-5.253902773E0,-1.778317205E0,-3.064884742E0,6.337146433E0
2.129744550E1,-7.378158213E0,-1.160219148E0,-2.761213691E0,7.962890689E0
2.130740150E1,-6.700101053E0,-1.916783949E0,-1.004587902E0,7.040924064E0
2.131735850E1,-3.743329281E0,-3.238350581E0,-8.358343345E-1,5.019765694E0
2.132731450E1,-1.702546207E0,-3.661080884E0,-1.263609615E-1,4.039572244E0
2.133727150E1,-1.551966078E0,-3.212865492E0,9.246895006E-1,3.685940049E0
2.134722850E1,-1.192213212E0,-3.849352457E0,-4.748620310E-1,4.057632392E0
2.135718450E1,-7.469170417E-1,-4.707578119E0,-1.991021369E0,5.165592212E0
2.136714150E1,-5.877378514E-1,-4.270697554E0,-2.661160814E0,5.066169190E0
2.137709750E1,-4.407286173E-1,-3.293936552E0,-2.207797533E0,3.989815744E0
2.138705450E1,-6.181283163E-1,-2.123315207E0,-1.542357202E0,2.696185421E0
2.139701050E1,-1.182504202E0,-6.519277078E-1,-1.399864065E0,1.944979518E0
2.140696750E1,-1.317571814E0,1.137154806E0,-1.599318731E0,2.363670227E0
2.141692350E1,-1.497743970E0,2.541781721E0,-1.762523583E0,3.436623444E0
2.142688050E1,-2.397720506E0,3.537351462E0,-1.716739300E0,4.605335255E0
2.143683650E1,-2.689158745E0,4.409007593E0,-1.235562860E0,5.310135431E0
2.144679350E1,-3.663432342E0,5.148150616E0,9.855400121E-1,6.394957420E0
2.145675050E1,-5.375541816E0,4.441445607E0,4.387016800E0,8.238252563E0
2.146670650E1,-2.746825447E0,1.639279187E0,4.486581726E0,5.510145359E0
2.147666350E1,-3.987779148E-2,-5.324316698E-1,-1.332197308E0,1.435208483E0
2.148661950E1,1.209347271E-1,8.893749493E-1,-2.778826674E0,2.920186756E0
2.149657650E1,3.023805714E-1,3.322729996E0,2.098182705E-1,3.343051352E0
2.150653250E1,6.577860332E-1,3.584864767E0,6.340738195E-1,3.699457726E0
2.151648950E1,1.681348150E0,3.490367330E0,2.515615430E-1,3.882380572E0
2.152644550E1,1.229745466E0,3.911087360E0,1.947871256E-1,4.104487821E0
2.153640250E1,1.136924718E0,4.269577228E0,3.405383313E-1,4.431461821E0
2.154635812E1,1.305455799E0,4.416724164E0,5.132411081E-1,4.634121666E0
2.155631512E1,1.462300926E0,4.092126512E0,8.376415627E-1,4.425547060E0
2.156627112E1,1.794918035E0,3.810542732E0,1.326123952E0,4.415945131E0
2.157622812E1,2.353956875E0,3.262883159E0,1.667380906E0,4.355189842E0
2.158618413E1,2.910089064E0,2.804711128E0,2.244669052E0,4.623154986E0
2.159614112E1,3.543368831E0,2.620350757E0,2.958653113E0,5.308043803E0
2.160609712E1,3.752983326E0,2.990287719E0,3.577363958E0,5.985335194E0
2.161605412E1,3.750351495E0,3.751682321E0,3.826609712E0,6.540886672E0
2.162601113E1,3.581791470E0,4.268396090E0,3.503749852E0,6.582149979E0
2.163596712E1,3.101497960E0,4.189780861E0,3.223393403E0,6.128932883E0
2.164592412E1,2.162751753E0,3.535470997E0,2.998753903E0,5.115620714E0
2.165588012E1,5.758446148E-1,2.466369596E0,2.935251971E0,3.876890524E0
2.166583712E1,-9.978219424E-1,1.052802873E0,3.409385147E0,3.705124775E0
2.167579312E1,-2.133374172E0,1.769513637E-1,4.451306351E0,4.939304139E0
2.168575012E1,-2.348237421E0,3.698410678E-1,4.963259318E0,5.503175852E0
2.169570612E1,-1.980566693E0,5.012642562E-1,4.742436295E0,5.163778877E0
2.170566312E1,-1.512485240E0,5.456387758E-1,4.384147571E0,4.669698406E0
2.171561912E1,-1.368043810E-2,2.426986259E-1,4.208342847E0,4.215357552E0
2.172557612E1,2.014026361E0,1.912027824E-1,4.721959931E0,5.137097067E0
2.173553212E1,4.031444693E0,6.539713097E-1,6.015897299E0,7.271261589E0
2.174548912E1,5.721532091E0,9.410041094E-1,5.692315893E0,8.125507887E0
2.175544612E1,6.603540133E0,1.620676271E0,4.605036668E0,8.212167593E0
2.176540212E1,6.840861075E0,2.315774556E0,3.980442939E0,8.246460940E0
2.177535912E1,5.834578065E0,1.761514061E0,3.314523721E0,6.937672555E0
2.178531512E1,4.382579640E0,1.121916962E-1,2.007346941E0,4.821725109E0
2.179527212E1,2.965273038E0,-1.686912360E0,2.689263117E-1,3.422110294E0
2.180522812E1,5.304561880E-1,-3.443212459E0,-1.643913106E0,3.852213144E0
2.181518513E1,-2.941324013E0,-5.872246413E0,-2.764653023E0,7.125866349E0
2.182514112E1,-6.306198692E0,-8.919808195E0,-1.844242222E0,1.107846332E1
2.183509812E1,-7.504483214E0,-1.195637955E1,5.298556790E-1,1.412632391E1
2.184505412E1,-6.315429692E0,-1.627658197E1,6.003412324E0,1.846219739E1
2.185501112E1,-3.280279795E0,-2.081305653E1,6.843688788E0,2.215354675E1
2.186496712E1,-2.404428432E-1,-1.319865794E1,-1.771473916E0,1.331917805E1
2.187492412E1,5.301985012E0,-6.572788457E0,-5.357360483E0,1.000069520E1
2.188488012E1,3.926991202E0,-6.680640349E0,-4.850808882E0,9.142349927E0
2.189483713E1,1.323519309E0,-5.838431380E0,-2.638302002E0,6.542141989E0
2.190479312E1,7.684480246E-1,-3.937975196E0,-1.840931236E0,4.414429615E0
2.191475012E1,1.173650202E0,-2.318468953E0,-1.659305901E0,3.083188148E0
2.192470612E1,1.016409656E0,-1.388459948E0,-1.621608317E0,2.364428716E0
2.193466312E1,2.552566910E-1,-1.078263988E0,-2.211773640E0,2.473813219E0
2.194462012E1,-3.923481703E-3,-1.485385734E-1,-2.892022921E0,2.895837647E0
2.195457612E1,-1.201988733E0,7.854243189E-1,-3.239542828E0,3.543487831E0
2.196453312E1,-2.428961156E0,1.910932056E0,-3.491347323E0,4.662726643E0
2.197448913E1,-2.976163185E0,2.832479555E0,-3.671199490E0,5.509826988E0
2.198444612E1,-2.942959771E0,3.699059719E0,-4.170540013E0,6.303765463E0
2.199440212E1,-3.618735933E0,4.120539887E0,-4.140148232E0,6.871311818E0
2.200435912E1,-3.449921847E0,4.239411442E0,-3.807133806E0,6.660993765E0
2.201431512E1,-3.043586844E0,4.438465866E0,-3.623164029E0,6.487735946E0
2.202427212E1,-3.130903023E0,4.826206430E0,-3.361927975E0,6.663136045E0
2.203422812E1,-3.236246168E0,5.427604254E0,-3.248249332E0,7.105160162E0
2.204418512E1,-3.279691565E0,5.896891258E0,-3.205951159E0,7.470463580E0
2.205414113E1,-2.886613662E0,6.410428820E0,-3.221523464E0,7.733327196E0
2.206409812E1,-2.601238548E0,6.524190493E0,-3.913059333E0,8.040120454E0
2.207405412E1,-2.693157948E0,6.858310921E0,-4.155616164E0,8.459236025E0
2.208401112E1,-2.445275911E0,6.796060878E0,-3.968324877E0,8.240959900E0
2.209396712E1,-2.192724727E0,6.310477100E0,-3.639891451E0,7.607823127E0
2.210392412E1,-1.951670777E0,5.630490943E0,-3.106770687E0,6.720377310E0
2.211388012E1,-1.260210336E0,4.466721951E0,-2.720030581E0,5.379433190E0
2.212383712E1,-1.082085729E-1,2.888957811E0,-2.409005486E0,3.763122874E0
2.213379312E1,1.358622776E0,1.829453444E0,-2.163073350E0,3.141916942E0
2.214375012E1,3.002763339E0,1.302971317E0,-1.571963702E0,3.631169481E0
2.215370612E1,4.825280816E0,1.039938998E0,-2.502152216E-1,4.942409911E0
2.216366313E1,6.798700311E0,2.346201128E-1,1.702397541E0,7.012526642E0
2.217362012E1,7.493876950E0,-1.267455329E0,3.750794129E0,8.475440481E0
2.218357612E1,5.513138494E0,-1.900895310E0,6.788357756E0,8.949296065E0
2.219353312E1,2.805644928E0,-3.293111510E0,7.846113220E0,8.959783454E0
2.220348912E1,3.206194988E-1,-4.125543934E0,5.581476073E0,6.948077775E0
2.221344612E1,-1.910758978E-1,-3.032749615E0,2.893478878E0,4.195986206E0
2.222340212E1,1.691618053E0,-1.187123356E0,1.801830321E0,2.741792480E0
2.223335912E1,3.033536650E0,1.250929928E-1,3.671732756E0,4.764411223E0
2.224331513E1,4.014541562E0,1.439923632E0,5.058740841E0,6.616704838E0
2.225327212E1,5.600860178E0,2.455117214E0,4.352466187E0,7.506077350E0
2.226322812E1,5.890200289E0,1.853110110E0,7.728691775E-1,6.223005969E0
2.227318512E1,3.696603304E0,-2.743743964E0,-1.603767000E0,4.874943642E0
2.228314112E1,1.008120205E0,-1.073610540E1,-1.464802658E0,1.088236704E1
2.229309812E1,-2.996517051E0,-1.652968806E1,-4.793661997E0,1.746965646E1
2.230305412E1,-3.850073711E0,-1.419016796E1,-5.799398292E0,1.580559884E1
2.231301112E1,-3.697466353E-1,-4.994244298E0,-1.903550531E0,5.357489459E0
2.232296713E1,-3.155956880E0,5.075424117E-1,1.909515275E0,3.723427415E0
2.233292412E1,-6.497697929E0,1.150435587E0,1.596085513E0,6.789040387E0
2.234288012E1,-4.713204018E0,-2.193734980E-1,7.172288275E-1,4.772508149E0
2.235283712E1,-6.117303221E0,-1.574252887E0,-5.200835198E-1,6.337993193E0
2.236279312E1,-8.140001296E0,-2.000937662E0,-7.867589459E-1,8.419166364E0
2.237275012E1,-6.450815538E0,-4.730746542E0,-1.335539723E0,8.110280532E0
2.238270612E1,-3.218260425E0,-7.626446192E0,-3.936649632E-1,8.287029250E0
2.239266312E1,-2.010927483E0,-6.603938329E0,1.748857470E0,7.121399669E0
2.240261913E1,-1.507810537E0,-5.229443870E0,1.197007197E0,5.572557944E0
2.241257612E1,-5.850153878E-1,-4.941512353E0,-1.220641351E0,5.123548834E0
2.242253312E1,1.682230787E-1,-4.980801550E0,-2.188773325E0,5.443106810E0
2.243248912E1,4.010425414E-1,-4.581979342E0,-1.405290866E0,4.809387927E0
2.244244612E1,3.639991146E-1,-3.353762923E0,-1.079291344E0,3.541904983E0
2.245240212E1,-2.122083199E-1,-2.560902700E0,-1.703650015E0,3.083128020E0
2.246235912E1,-6.912841469E-1,-1.701034555E0,-2.181307892E0,2.851227183E0
2.247231512E1,-8.987983221E-1,5.552399039E-2,-2.279015450E0,2.450476027E0
2.248227212E1,-1.657394738E0,1.932550381E0,-2.050795115E0,3.269169451E0
2.249222812E1,-3.460873097E0,3.767415424E0,-8.640249306E-1,5.188217483E0
2.250218512E1,-4.461434314E0,3.328418167E0,2.317656483E0,6.029452314E0
2.251214113E1,-5.913962789E0,2.491702073E0,5.643994503E0,8.546239467E0
2.252209812E1,-5.137996341E0,9.069224435E-1,2.296720089E0,5.700564699E0
2.253205412E1,-3.665958923E0,2.497304875E-1,-4.288930342E0,5.647702509E0
2.254201112E1,-6.430016407E-1,2.216370136E0,-2.263248580E0,3.232343086E0
2.255196712E1,6.614417124E-1,4.126827983E0,4.249216931E-1,4.201044249E0
2.256192412E1,1.445902410E-1,4.941913472E0,5.548358613E-1,4.975063612E0
2.257188012E1,1.616675825E-1,5.294283060E0,-1.660970311E-1,5.299354465E0
2.258183712E1,4.196850729E-1,5.542968650E0,1.435257554E-1,5.560686707E0
2.259179313E1,3.122106910E-1,5.894758193E0,3.142853563E-1,5.911380969E0
2.260175012E1,1.058785744E0,4.843600143E0,5.870885181E-1,4.992610792E0
2.261170612E1,1.018920816E0,4.034710947E0,7.180008061E-1,4.222868363E0
2.262166312E1,1.180747918E0,3.702915373E0,9.456256025E-1,3.999994461E0
2.263161912E1,1.806145712E0,3.614420688E0,1.262969345E0,4.233354557E0
2.264157612E1,2.510424857E0,3.473273579E0,1.606485078E0,4.576751755E0
2.265153212E1,3.037326523E0,3.258760872E0,2.008636690E0,4.886665139E0
2.266148912E1,3.345556356E0,3.053864495E0,2.766543428E0,5.307786566E0
2.267144513E1,2.866459479E0,3.389485903E0,3.384006477E0,5.581819100E0
2.268140212E1,3.026705933E0,3.369971405E0,3.244805907E0,5.571931573E0
2.269135812E1,3.137748359E0,3.307954082E0,3.112299230E0,5.520365157E0
2.270131512E1,2.736313323E0,2.949610394E0,3.154588047E0,5.112635116E0
2.271127112E1,1.352812398E0,2.804052147E0,3.887203238E0,4.980276984E0
2.272122812E1,-2.189027971E-1,2.596225145E0,5.375693843E0,5.973808479E0
2.273118412E1,-1.299794378E0,1.592295640E0,7.182208661E0,7.470541619E0
2.274114112E1,-1.933774496E0,3.733774638E-1,7.736282630E0,7.983042244E0
2.275109713E1,-2.384429347E0,2.002630430E-1,7.617621574E0,7.984595609E0
2.276105412E1,-1.523717010E0,-2.869345665E-2,7.033952508E0,7.197153932E0
2.277101012E1,5.211348492E-1,5.469333494E-1,6.254310501E0,6.299771223E0
2.278096712E1,3.028016878E0,1.533839271E0,5.733767974E0,6.663155732E0
2.279092312E1,4.699927622E0,2.950030224E0,5.657745985E0,7.924776817E0
2.280088012E1,6.255596888E0,2.959026166E0,4.302138618E0,8.148418556E0
2.281083712E1,6.997104524E0,1.132688702E0,2.599371532E0,7.549780645E0
2.282079312E1,5.385254041E0,-7.007069349E-1,1.907527807E0,5.755919877E0
2.283074912E1,2.924591328E0,-2.028822448E0,1.933867905E0,4.050827081E0
2.284070612E1,1.590973292E0,-3.803320836E0,1.338601910E0,4.334547321E0
2.285066212E1,8.512198207E-1,-5.853266351E0,4.352850057E-1,5.930832589E0
2.286061913E1,-5.312873332E-1,-7.748923141E0,-1.373756394E0,7.887666493E0
2.287057612E1,-2.950036364E0,-1.008369179E1,-2.077239879E0,1.070973764E1
2.288053212E1,-4.709212416E0,-1.360986104E1,-6.891820729E-1,1.441804324E1
2.289048812E1,-5.333658210E0,-1.688245291E1,1.718599884E0,1.778816213E1
2.290044512E1,-3.513143404E0,-1.724130122E1,2.126013697E0,1.772355998E1
2.291040212E1,2.898866064E-1,-1.145594677E1,6.227080017E-2,1.145978308E1
2.292035812E1,4.917695475E0,-5.893129744E0,4.366324966E0,8.830487000E0
2.293031512E1,4.632035601E-1,-9.463088788E0,7.851500845E-1,9.506895793E0
2.294027113E1,7.194483574E-1,-8.765140570E0,-8.146626191E0,1.198802792E1
2.295022812E1,4.336806759E-1,-5.885116135E0,-6.073780056E0,8.468380897E0
2.296018412E1,5.030739695E-1,-4.004907104E0,-3.747673470E0,5.507941609E0
2.297014112E1,-7.109597352E-1,-1.154391228E0,-3.147833928E0,3.427381113E0
2.298009712E1,-9.312606747E-1,1.250218906E0,-3.575308370E0,3.900400453E0
2.299005412E1,-2.647519845E-1,1.585688871E0,-2.948029892E0,3.357883716E0
2.300001012E1,6.127861539E-1,1.548211727E0,-2.720702426E0,3.189778694E0
2.300996712E1,5.555751687E-1,1.075036910E0,-2.872295293E0,3.116800984E0
2.301992313E1,-5.118354374E-1,9.579247820E-1,-2.995625058E0,3.186434511E0
2.302988012E1,-1.567130393E0,1.688941344E0,-3.504211490E0,4.193795262E0
2.303983612E1,-2.145246651E0,2.493175571E0,-3.633335845E0,4.900932257E0
2.304979312E1,-2.447342756E0,3.231960159E0,-3.153053738E0,5.135834977E0
2.305974912E1,-1.975139600E0,4.196033873E0,-2.663288324E0,5.347988537E0
2.306970612E1,-1.339240280E0,5.018244195E0,-3.036225784E0,6.016228581E0
2.307966212E1,-1.429107745E0,5.744746706E0,-3.644620972E0,6.951814561E0
2.308961912E1,-1.630777336E0,6.276229958E0,-4.297278997E0,7.779274001E0
2.309957513E1,-1.763531350E0,6.464241330E0,-4.971012726E0,8.343106515E0
2.310953212E1,-1.770667000E0,6.592677761E0,-5.260670341E0,8.618196686E0
2.311948812E1,-2.111168494E0,6.816286397E0,-5.285249696E0,8.879901858E0
2.312944512E1,-2.442852533E0,7.414848322E0,-5.210949712E0,9.386239984E0
2.313940112E1,-2.910529359E0,6.549373282E0,-4.536799369E0,8.482217873E0
2.314935812E1,-3.198065019E0,6.825401621E0,-3.483486619E0,8.303517699E0
2.315931412E1,-3.180003555E0,6.168875079E0,-3.114227349E0,7.606960912E0
2.316927112E1,-2.684711060E0,4.243868775E0,-2.481612410E0,5.601472646E0
2.317922713E1,-2.235235008E0,4.409828542E0,-1.268727683E0,5.104168223E0
2.318918412E1,-5.595566109E-1,3.277362034E0,-5.978865713E-1,3.378116910E0
2.319914012E1,1.511149882E0,2.665115871E0,1.747016475E-1,3.068702859E0
2.320909712E1,3.629095152E0,1.926643524E0,2.211855501E0,4.666325283E0
2.321905312E1,5.393225550E0,-8.358594775E-2,4.800095981E0,7.220442498E0
2.322901012E1,4.963354043E0,-2.082979360E0,6.766819537E0,8.646590832E0
2.323896612E1,3.671574589E0,-4.531528396E0,6.720511343E0,8.898341547E0
2.324892312E1,2.652082135E0,-7.030319633E0,5.160457250E0,9.115330648E0
2.325887912E1,1.933673632E0,-6.651863862E0,2.817498989E0,7.478281026E0
2.326883612E1,3.378913552E0,-3.497134897E0,2.961573797E0,5.693674441E0
2.327879212E1,4.377777615E0,-7.483699286E-1,4.029610129E0,5.996895212E0
2.328874913E1,5.645725279E0,7.960405236E-1,3.258338995E0,6.566937448E0
2.329870512E1,5.557765614E0,1.059737670E0,1.277354080E0,5.800296199E0
2.330866212E1,3.778956366E0,-3.133160341E0,-1.657544135E0,5.181183021E0
2.331861812E1,8.375010833E-2,-1.099860095E1,-2.399112875E0,1.125752990E1
2.332857512E1,-3.742337885E0,-1.770809614E1,-3.370784168E0,1.841043040E1
2.333853112E1,-3.579131864E0,-1.284943766E1,-4.924074787E0,1.421846495E1
2.334848812E1,5.427677929E-2,-4.642340149E0,-1.869302512E0,5.004853635E0
2.335844412E1,-2.272531181E0,-5.930620337E-1,5.572282496E-1,2.413840066E0
