"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.986188333E-1,6.402983268E-1,-4.451280624E-2,-1.230861114E0,1.388157923E0
2.086688333E-1,7.966863486E-1,3.945195338E-1,-2.370224413E0,2.531465696E0
2.187198333E-1,1.061183979E0,7.376338559E-1,-2.799846244E0,3.083724069E0
2.287708333E-1,1.088375871E0,8.832178313E-1,-2.494417520E0,2.861250520E0
2.388218333E-1,1.130596861E0,8.037497851E-1,-1.456978206E0,2.011727733E0
2.488728333E-1,1.191101071E0,5.297749874E-1,-1.240165204E-1,1.309489746E0
2.589228333E-1,9.444529434E-1,2.875105172E-1,3.855542904E-1,1.059861203E0
2.689738333E-1,5.853622739E-1,1.635498378E-1,6.562973320E-2,6.113139971E-1
2.790248333E-1,3.643183726E-1,8.872477323E-2,-3.488279289E-1,5.121336603E-1
2.890758333E-1,4.608238895E-1,-6.424452782E-2,-7.237046188E-1,8.603687534E-1
2.991268333E-1,1.010711252E0,-2.867348841E-1,-9.568535721E-1,1.421028813E0
3.091768333E-1,1.995582489E0,-6.473756504E-1,-1.154245048E0,2.394520063E0
3.192278333E-1,2.894249541E0,-1.052373979E0,-1.148384968E0,3.286785578E0
3.292788333E-1,2.981575368E0,-1.726448601E0,8.539642113E-1,3.549601572E0
3.393298333E-1,2.886896667E0,-2.873671727E0,4.361231748E0,5.967621296E0
3.493808333E-1,1.803629947E0,-4.642151869E0,3.972493064E0,6.370506739E0
3.594308333E-1,-6.187631777E-1,-5.951134123E0,4.042585977E0,7.220897909E0
3.694818333E-1,-3.857202052E-1,-4.454391927E0,6.598943637E0,7.970975137E0
3.795328333E-1,5.440302068E-1,-2.554701436E0,4.453241195E0,5.162734298E0
3.895838333E-1,3.113373363E-1,-1.378795963E0,1.815311369E0,2.300731320E0
3.996348333E-1,2.383345565E-1,-4.919221598E-1,1.219691763E0,1.336577259E0
4.096848333E-1,2.225204694E-1,-6.517233476E-1,8.821249866E-1,1.119108204E0
4.197358333E-1,5.396249145E-1,-1.800928095E0,6.087126911E-1,1.976124539E0
4.297868333E-1,2.061399333E0,-2.540538310E0,1.711468912E0,3.692265964E0
4.398378333E-1,5.567379606E0,-1.576631826E0,1.348560303E0,5.941388599E0
4.498888333E-1,4.423040326E0,-2.246072530E0,1.745514910E0,5.258797376E0
4.599388333E-1,3.757067314E0,-2.118483653E0,3.143439746E0,5.337109820E0
4.699898333E-1,2.722690480E0,-1.155724978E0,3.347233922E0,4.466846606E0
4.800408333E-1,1.395943215E0,-2.203423231E0,2.552612518E0,3.649597521E0
4.900918333E-1,1.403638443E0,-4.150725261E0,2.257731001E0,4.929104416E0
5.001428333E-1,1.813352844E0,-5.826469731E0,2.497173897E0,6.593320524E0
5.101928333E-1,1.932888935E0,-7.490092632E0,1.692144449E0,7.918389994E0
5.202438333E-1,1.905935318E0,-9.430141482E0,9.107190406E-1,9.663827760E0
5.302948333E-1,1.813134450E0,-1.059268022E1,1.316010023E0,1.082701312E1
5.403458333E-1,2.333646863E0,-1.127734473E1,1.351704935E0,1.159532312E1
5.503968333E-1,2.655531115E0,-1.116637277E1,1.237325796E0,1.154429302E1
5.604468333E-1,2.537332866E0,-1.037207413E1,1.206103418E0,1.074582083E1
5.704978333E-1,2.387236595E0,-1.016138258E1,8.255660391E-1,1.047063292E1
5.805488333E-1,1.328587384E0,-1.053653292E1,7.118224919E-2,1.062020420E1
5.905998333E-1,-7.170972651E-1,-1.070142206E1,-5.976988757E-1,1.074206249E1
6.006508333E-1,-2.869635102E0,-1.030296706E1,-7.300582033E-1,1.072002429E1
6.107018333E-1,-3.867941340E0,-9.714040174E0,4.439632970E-1,1.046521142E1
6.207518333E-1,-4.717434186E0,-8.802748107E0,2.131466226E0,1.021203740E1
6.308028333E-1,-5.651515192E0,-5.564004008E0,3.163472307E0,8.538461313E0
6.408538333E-1,-7.373951726E0,-2.948174026E0,3.230689559E0,8.573461913E0
6.509048333E-1,-9.723656505E0,-1.087404648E0,2.559397627E0,1.011347917E1
6.609558333E-1,-1.152359554E1,7.419724900E-1,1.924896376E0,1.170679305E1
6.710058333E-1,-1.306534610E1,2.451350437E0,2.658396835E0,1.355652837E1
6.810568333E-1,-1.460440693E1,5.292635314E0,3.753887891E0,1.598100012E1
6.911078333E-1,-1.544419808E1,7.271303270E0,3.895142587E0,1.750906169E1
7.011588333E-1,-1.606170264E1,7.396103902E0,4.176568492E0,1.816932495E1
7.112098333E-1,-1.631362642E1,7.469686434E0,4.516732602E0,1.850220246E1
7.212598333E-1,-1.562456246E1,7.842841703E0,4.961188819E0,1.817279595E1
7.313108333E-1,-1.476326643E1,9.331967901E0,5.808749160E0,1.840601063E1
7.413618333E-1,-1.363765753E1,1.104826720E1,6.737357756E0,1.880005055E1
7.514128333E-1,-1.252151996E1,1.161397479E1,7.450854306E0,1.863298426E1
7.614638333E-1,-1.145338803E1,1.148349534E1,7.750756828E0,1.797567784E1
7.715138333E-1,-1.068742850E1,1.056384409E1,7.611773189E0,1.684502957E1
7.815648333E-1,-9.508484817E0,9.402768327E0,7.739269388E0,1.545055424E1
7.916158333E-1,-8.072506301E0,8.476021484E0,7.569732878E0,1.393948184E1
8.016668333E-1,-6.326644651E0,7.725910254E0,7.327448820E0,1.238578330E1
8.117178333E-1,-4.507444884E0,7.439927030E0,7.135709263E0,1.125112973E1
8.217678333E-1,-2.865116374E0,7.080910327E0,6.717805837E0,1.017236935E1
8.318188333E-1,-9.913375264E-1,6.655328338E0,6.433929949E0,9.309758319E0
8.418698333E-1,2.558624625E-1,6.983284045E0,6.056855875E0,9.247552366E0
8.519208333E-1,8.931481576E-1,7.164724317E0,5.848785045E0,9.291892954E0
8.619718333E-1,1.448833035E0,6.163112063E0,5.554961289E0,8.422627998E0
8.720218333E-1,2.393506272E0,3.545001374E0,5.085300649E0,6.645012393E0
8.820728333E-1,3.181875249E0,2.607434843E0,4.719138064E0,6.260456104E0
8.921238333E-1,3.342295949E0,2.541263072E0,4.379502543E0,6.067042339E0
9.021748333E-1,3.376348963E0,3.129030452E0,3.691574113E0,5.900701935E0
9.122258333E-1,3.523251486E0,3.219118504E0,3.068216486E0,5.673621188E0
9.222758333E-1,4.301286678E0,1.616135908E0,2.784834688E0,5.372919746E0
9.323268333E-1,5.249640153E0,-5.592487550E-1,2.386508324E0,5.793695098E0
9.423778333E-1,5.762282506E0,-3.272068550E0,1.840081344E0,6.877225576E0
9.524288333E-1,6.637979649E0,-3.167773519E0,2.083671524E0,7.644556881E0
9.624798333E-1,6.921896467E0,-1.603618189E0,2.341435647E0,7.481080329E0
9.725298333E-1,6.394428499E0,-9.044063866E-1,2.284934002E0,6.850371532E0
9.825808333E-1,5.416184642E0,-1.504452919E0,2.137889392E0,6.014067319E0
9.926318333E-1,3.582207207E0,-2.196449842E0,1.697403435E0,4.531862619E0
1.002682833E0,2.561589748E0,4.253557026E-1,2.478069874E0,3.589359248E0
1.012733833E0,2.578972936E0,2.290337414E0,3.139805117E0,4.664238742E0
1.022783833E0,4.617590055E0,5.313645530E-1,2.668917146E0,5.359813890E0
1.032834833E0,2.277853024E0,-4.283825723E0,8.869641423E-2,4.852591501E0
1.042885833E0,-1.636895278E0,-1.035725261E1,5.725060008E-2,1.048596135E1
1.052936833E0,-3.226029328E0,-1.230401055E1,-1.827230479E0,1.285047517E1
1.062987833E0,-6.161849064E0,-9.280273837E0,-2.806882784E0,1.148783954E1
1.073037833E0,-7.202242391E0,-7.096555138E0,-1.697958335E0,1.025263151E1
1.083088833E0,-7.073908871E0,-5.374181753E0,-5.306254649E-1,8.899639297E0
1.093139833E0,-5.138312091E0,-3.043592691E0,9.107992206E-1,6.041130923E0
1.103190833E0,-2.954474693E0,-4.357438660E-1,1.950125358E0,3.566760763E0
1.113241833E0,-1.537808946E0,1.436825777E0,2.176912540E0,3.027915599E0
1.123291833E0,-6.610610586E-1,3.507734145E0,2.006918778E0,4.094987611E0
1.133342833E0,-2.820813775E-2,4.475713214E0,1.568439585E0,4.742658243E0
1.143393833E0,9.082865989E-1,4.205201138E0,1.509383292E0,4.559269577E0
1.153444833E0,4.660406291E-2,2.383351997E0,8.272453594E-1,2.523266448E0
1.163492125E0,-2.957027003E0,2.346165460E0,2.821864520E0,4.712899365E0
1.173542125E0,-2.885542452E-2,3.350591978E0,4.182410445E0,5.359091003E0
1.183593125E0,2.565065918E0,4.089270147E0,4.666045931E0,6.713693330E0
1.193644125E0,2.823692944E0,4.271996221E0,3.204748971E0,6.040994084E0
1.203695125E0,1.607799532E0,3.785452330E0,2.059951270E0,4.599789986E0
1.213746125E0,1.496490766E0,4.213529912E0,1.851019145E0,4.839379176E0
1.223796125E0,9.538925421E-1,4.462551717E0,1.017521943E0,4.675428292E0
1.233847125E0,-4.432014048E-2,4.427846153E0,-1.754246557E-1,4.431541452E0
1.243898125E0,-8.340749073E-1,3.620872505E0,-8.068607962E-1,3.802291808E0
1.253949125E0,-1.355752086E0,2.539422369E0,-9.875525507E-1,3.043351726E0
1.264000125E0,-1.941793660E0,2.451904753E0,-4.046974897E-2,3.127944587E0
1.274050125E0,-4.278336942E0,-3.181032665E0,1.423108502E-1,5.333234307E0
1.284101125E0,-5.653629545E0,-6.360619313E0,-2.536216633E-1,8.513831630E0
1.294152125E0,-4.852242912E0,-7.248365228E0,-1.024251942E0,8.782491207E0
1.304203125E0,-2.319845534E0,-6.291451430E0,-4.366216500E0,8.001742992E0
1.314254125E0,-1.169450001E0,-6.432313194E0,-9.860259157E0,1.183076401E1
1.324304125E0,-3.320257793E0,-6.859669814E0,-6.059542086E0,9.736387012E0
1.334355125E0,-4.954943992E0,-5.378872390E0,1.769287788E0,7.524235339E0
1.344406125E0,-4.009031730E0,-1.730232042E0,4.375064507E0,6.181199541E0
1.354457125E0,-2.109698796E0,1.545379921E0,4.784701724E0,5.452742310E0
1.364508125E0,2.289756128E-1,3.976652774E0,3.656550753E0,5.407084291E0
1.374558125E0,1.412901017E0,4.435991324E0,2.893944901E0,5.481717377E0
1.384609125E0,1.818244332E0,3.584712739E0,3.192183305E0,5.132856137E0
1.394660125E0,2.507816707E0,2.783735996E0,2.671990735E0,4.601941461E0
1.404711125E0,2.639623472E0,2.261305404E0,1.810552905E0,3.919083570E0
1.414762125E0,2.173735017E0,1.887147921E0,2.570248890E0,3.859097117E0
1.424812125E0,2.378128972E0,1.589621124E0,2.615789344E0,3.876176804E0
1.434863125E0,3.107804475E0,1.210766573E0,2.163661726E0,3.975655470E0
1.444914125E0,3.950682950E0,8.712982821E-1,1.583114634E0,4.344342115E0
1.454965125E0,4.515980065E0,4.326869416E-1,9.627756321E-1,4.637696719E0
1.465016125E0,4.733381297E0,-1.767116278E-1,2.543208441E-1,4.743501301E0
1.475066125E0,4.583191470E0,-7.350043631E-1,-4.870876819E-2,4.642009049E0
1.485117125E0,3.500493538E0,-1.069362187E0,2.073131771E-1,3.666056362E0
1.495168125E0,1.533536531E0,-1.030911482E0,1.071762762E0,2.136162024E0
1.505219125E0,3.657629272E-1,-1.314296204E0,2.267412236E0,2.646188821E0
1.515269125E0,-4.995228092E-1,-1.398218951E0,2.946863372E0,3.299779236E0
1.525320125E0,-1.030703613E0,-1.453801414E0,3.246411845E0,3.703387416E0
1.535371125E0,-1.330438612E0,-1.620435365E0,3.458852592E0,4.044692686E0
1.545422125E0,-1.569977403E0,-1.984357882E0,3.525108562E0,4.339227537E0
1.555473125E0,-1.778124539E0,-2.379274734E0,3.395153024E0,4.511068520E0
1.565523125E0,-1.930692867E0,-2.767192469E0,3.043457328E0,4.543958804E0
1.575574125E0,-1.901607209E0,-3.010414420E0,2.505880693E0,4.354094970E0
1.585625125E0,-1.755726195E0,-3.283053129E0,1.935327809E0,4.196010730E0
1.595676125E0,-1.544719770E0,-3.588964834E0,1.480622592E0,4.178405319E0
1.605727125E0,-1.221986868E0,-3.555730430E0,1.077901607E0,3.911309585E0
1.615777125E0,-7.091994309E-1,-2.956162784E0,6.481123996E-1,3.108361614E0
1.625828125E0,-1.831070931E-1,-1.987359257E0,2.306763120E-1,2.009063609E0
1.635879125E0,2.256881254E-1,-8.862706625E-1,-1.766288897E-1,9.314550885E-1
1.645930125E0,5.472301687E-1,2.146933866E-1,-5.007909241E-1,7.722341985E-1
1.655981125E0,7.321863706E-1,1.145646717E0,-7.454337493E-1,1.550572396E0
1.666031125E0,7.716534682E-1,1.781991595E0,-9.775942308E-1,2.174082243E0
1.676082125E0,6.159799030E-1,2.171270562E0,-1.160501568E0,2.537835886E0
1.686133125E0,2.766849091E-1,2.410957872E0,-1.250859469E0,2.730187138E0
1.696184125E0,-1.407720092E-1,2.593516130E0,-1.082055323E0,2.813713987E0
1.706235125E0,-5.133386104E-1,2.733257568E0,-8.487812394E-1,2.907686891E0
1.716285125E0,-7.375786728E-1,2.774714327E0,-8.323824307E-1,2.989301324E0
1.726336125E0,-8.912649887E-1,2.698040957E0,-9.243024150E-1,2.987994853E0
1.736387125E0,-9.637854463E-1,2.460709491E0,-1.146575840E0,2.880730765E0
1.746438125E0,-9.947891378E-1,2.094604209E0,-1.448580727E0,2.734110156E0
1.756489125E0,-9.302593390E-1,1.628477626E0,-1.725532635E0,2.548486745E0
1.766539125E0,-7.700803480E-1,1.068040132E0,-1.888287836E0,2.302034843E0
1.776590125E0,-5.746459356E-1,3.726804757E-1,-1.864940196E0,1.986733657E0
1.786641125E0,-4.316067051E-1,-3.811554301E-1,-1.626290475E0,1.725220136E0
1.796692125E0,-4.161729428E-1,-9.498240495E-1,-1.130718191E0,1.534238987E0
1.806743125E0,-5.102368817E-1,-1.181275556E0,-4.883261222E-1,1.376305205E0
1.816793125E0,-7.111890192E-1,-1.129750476E0,5.502756178E-2,1.336096551E0
1.826844125E0,-9.178304243E-1,-9.261176831E-1,5.058312240E-1,1.398560645E0
1.836895125E0,-1.123814968E0,-6.074555397E-1,9.088338983E-1,1.567782309E0
1.846946125E0,-1.289327716E0,-3.204566538E-1,1.234520302E0,1.813587274E0
1.856997125E0,-1.391045587E0,-1.049627835E-1,1.378912030E0,1.961484998E0
1.867047125E0,-1.407586191E0,5.479659677E-2,1.610133741E0,2.139353223E0
1.877098125E0,-1.350039356E0,1.704334724E-1,2.029788116E0,2.443704898E0
1.887149125E0,-1.183154266E0,3.206180370E-1,2.493322628E0,2.778364208E0
1.897200125E0,-9.184970069E-1,5.347945297E-1,2.680608361E0,2.883626731E0
1.907251125E0,-6.571852317E-1,8.592348915E-1,2.692448388E0,2.901629775E0
1.917301125E0,-4.798394734E-1,1.272052410E0,2.609796825E0,2.942686311E0
1.927352125E0,-3.778073144E-1,1.705655025E0,2.342494870E0,2.922204587E0
1.937403125E0,-3.294628277E-1,2.112692571E0,2.032503855E0,2.950099587E0
1.947454125E0,-2.847661266E-1,2.380825415E0,1.755215148E0,2.971565517E0
1.957505125E0,-1.850535581E-1,2.415301183E0,1.606421928E0,2.906633110E0
1.967555125E0,-5.151837358E-2,2.233884301E0,1.574349073E0,2.733398657E0
1.977606125E0,-8.682256434E-3,1.900936825E0,1.575343100E0,2.468874658E0
1.987657125E0,-1.106678935E-1,1.500285024E0,1.594559974E0,2.192196170E0
1.997708125E0,-3.819822264E-1,1.048353142E0,1.742909098E0,2.069465355E0
2.007759125E0,-7.121645540E-1,5.382958424E-1,1.959324490E0,2.153112450E0
2.017809125E0,-9.974417272E-1,-2.387067318E-2,2.102670151E0,2.327376543E0
2.027860125E0,-1.176313901E0,-5.941279811E-1,2.128296158E0,2.503267263E0
2.037911125E0,-1.256356144E0,-1.193267026E0,2.121010820E0,2.738796059E0
2.047962125E0,-1.293585951E0,-1.774850975E0,2.046579565E0,3.001990758E0
2.058013125E0,-1.297569951E0,-2.330076261E0,1.960797403E0,3.310237094E0
2.068063125E0,-1.335732096E0,-2.806817880E0,1.908437926E0,3.647539192E0
2.078114125E0,-1.546386519E0,-3.196685076E0,1.950356615E0,4.051419217E0
2.088165125E0,-1.918182018E0,-3.536272650E0,2.137870681E0,4.555780676E0
2.098216125E0,-2.305391071E0,-3.784716166E0,2.338010640E0,5.010508776E0
2.108267125E0,-2.580687047E0,-3.883342906E0,2.571593457E0,5.324790200E0
2.118317125E0,-2.757437266E0,-3.983831400E0,2.749585333E0,5.570869987E0
2.128368125E0,-2.849592601E0,-4.027122431E0,2.626330412E0,5.588873276E0
2.138419125E0,-2.821678578E0,-3.924220791E0,2.214811561E0,5.316650173E0
2.148470125E0,-2.525533478E0,-3.639958987E0,1.519451320E0,4.683626062E0
2.158521083E0,-1.823158040E0,-3.073568442E0,2.305665305E-1,3.581045816E0
2.168571083E0,-1.185392288E0,-2.588137861E0,-1.024939574E0,3.025576573E0
2.178622083E0,-8.844764444E-1,-2.137861326E0,-1.706121487E0,2.874647832E0
2.188673083E0,-7.802235129E-1,-1.481625389E0,-1.767718542E0,2.434910957E0
2.198724083E0,-7.025435454E-1,-6.246522009E-1,-1.469112056E0,1.744146793E0
2.208775083E0,-5.490836629E-1,2.028679776E-1,-1.087737355E0,1.235241207E0
2.218825083E0,-3.333398241E-1,6.172198051E-1,-8.245611951E-1,1.082578815E0
2.228876083E0,-5.733955542E-2,5.536740196E-1,-8.303959854E-1,9.997000736E-1
2.238927083E0,3.098047811E-1,1.665105754E-1,-1.197186853E0,1.247782487E0
2.248978083E0,7.845843664E-1,-2.279110175E-1,-1.939121482E0,2.104212010E0
2.259029083E0,1.342807227E0,-4.273086727E-1,-2.699487559E0,3.045153039E0
2.269079083E0,1.911711782E0,-5.565105039E-1,-3.210679218E0,3.777936860E0
2.279130083E0,2.507223214E0,-6.444777703E-1,-3.373424771E0,4.252236415E0
2.289181083E0,3.047960562E0,-6.498694879E-1,-3.198393048E0,4.465659193E0
2.299232083E0,3.458961350E0,-6.062030661E-1,-2.760564065E0,4.466834420E0
2.309283083E0,3.721294926E0,-5.123242646E-1,-2.129240191E0,4.317890210E0
2.319333083E0,3.779201364E0,-2.533200932E-1,-1.264695443E0,3.993242866E0
2.329384083E0,3.492022384E0,2.414502454E-1,-1.328557563E-1,3.502880130E0
2.339435083E0,2.849975886E0,8.480386430E-1,8.301745221E-1,3.087186717E0
2.349486083E0,1.964902441E0,1.376592439E0,1.494310924E0,2.826448918E0
2.359537083E0,1.036595853E0,1.741314855E0,1.878598123E0,2.763302244E0
2.369587083E0,2.702693989E-1,2.053086054E0,1.990191356E0,2.872119344E0
2.379638083E0,-2.713999763E-1,2.301755272E0,1.977907233E0,3.046941467E0
2.389689083E0,-6.659890920E-1,2.472638980E0,1.969894209E0,3.230784454E0
2.399740083E0,-9.774927816E-1,2.532426175E0,1.860514585E0,3.290925249E0
2.409790083E0,-1.187489100E0,2.557618319E0,1.714647897E0,3.300236240E0
2.419841083E0,-1.344700263E0,2.596822146E0,1.564088087E0,3.316334664E0
2.429892083E0,-1.431635789E0,2.721014083E0,1.651020835E0,3.489895195E0
2.439943083E0,-1.343905042E0,2.868938114E0,1.973786116E0,3.732655662E0
2.449994083E0,-9.746606827E-1,2.961015973E0,2.374458382E0,3.918626245E0
2.460044083E0,-5.895715383E-1,3.055467802E0,2.658969862E0,4.093116028E0
2.470095083E0,-2.763207189E-1,3.130692816E0,2.837897293E0,4.234530870E0
2.480146083E0,-6.656178852E-2,3.157599363E0,2.986104037E0,4.346456203E0
2.490197083E0,2.859199832E-2,3.139464809E0,3.126257118E0,4.430636563E0
2.500248083E0,5.132363389E-2,3.044882587E0,3.127854577E0,4.365480311E0
2.510298083E0,2.945233388E-3,2.744406454E0,2.985472537E0,4.055221539E0
2.520349083E0,-2.033065188E-1,2.277933716E0,2.714394450E0,3.549401750E0
2.530400083E0,-6.373067451E-1,1.694539468E0,2.296323063E0,2.924162018E0
2.540451083E0,-1.076212785E0,1.078509572E0,1.862208231E0,2.406083197E0
2.550502083E0,-1.305433871E0,2.951522434E-1,1.514415990E0,2.021071060E0
2.560552083E0,-1.453471046E0,-8.113397634E-1,1.054678806E0,1.970583080E0
2.570603083E0,-1.615801155E0,-2.402641377E0,5.930292892E-1,2.955534249E0
2.580654083E0,-1.793052481E0,-4.304271682E0,3.350783475E-1,4.674833624E0
2.590705083E0,-1.851734552E0,-6.209950599E0,3.966553755E-1,6.492283326E0
2.600756083E0,-1.328619543E0,-7.781461142E0,9.365133016E-1,7.949429197E0
2.610806083E0,-3.524798074E-1,-8.934626209E0,1.644023033E0,9.091457487E0
2.620857083E0,2.107628882E-1,-9.725055159E0,1.605569404E0,9.858953898E0
2.630908083E0,3.142735156E-1,-9.477113335E0,3.683911045E-1,9.489476119E0
2.640959083E0,4.930427787E-1,-8.243376560E0,-1.562994512E0,8.404718921E0
2.651010083E0,1.206923783E0,-5.029704153E0,-3.156049851E0,6.059310154E0
2.661060083E0,2.118520783E0,-1.371217094E0,-3.861181959E0,4.612709914E0
2.671111083E0,2.959234326E0,1.346502668E0,-4.303047860E0,5.393176997E0
2.681162083E0,3.498763347E0,3.200399228E0,-4.382479945E0,6.456781756E0
2.691213083E0,3.539836821E0,4.262312647E0,-3.742809756E0,6.686282875E0
2.701264083E0,2.811197737E0,4.202604974E0,-2.472909122E0,5.628498983E0
2.711314083E0,1.544334438E0,3.080117909E0,-1.626652271E0,3.810261513E0
2.721365083E0,4.688803660E-1,1.945821222E0,-1.974483250E0,2.811521497E0
2.731416083E0,-3.909071240E-1,9.441686225E-1,-3.062783253E0,3.228761995E0
2.741467083E0,-1.087529194E0,1.680068779E-1,-4.238460685E0,4.378983334E0
2.751518083E0,-1.742208602E0,-3.240176082E-1,-4.850858291E0,5.164407457E0
2.761568083E0,-2.178800314E0,-1.981878662E-1,-4.986650519E0,5.445469001E0
2.771619083E0,-2.312280845E0,3.181411564E-1,-4.912202600E0,5.438528375E0
2.781670083E0,-2.264531897E0,5.824072373E-1,-4.543311120E0,5.109694594E0
2.791721083E0,-2.018058309E0,4.015154350E-1,-3.718764836E0,4.250057163E0
2.801771083E0,-1.198491221E0,9.280466795E-2,-2.781135739E0,3.029803609E0
2.811822083E0,-1.922114271E-1,1.065479636E-2,-1.926870396E0,1.936462827E0
2.821873083E0,4.412969667E-1,1.179137814E-1,-1.074968498E0,1.167991414E0
2.831924083E0,9.100363782E-1,3.761700940E-1,-1.865261793E-1,1.002228599E0
2.841975083E0,1.325456784E0,6.468996871E-1,7.652824152E-1,1.661617305E0
2.852025083E0,1.653965054E0,1.074429384E0,1.786516317E0,2.661134993E0
2.862076083E0,1.838359339E0,1.721746563E0,2.720272364E0,3.707270966E0
2.872127083E0,1.842159152E0,2.506342331E0,3.409088109E0,4.614887209E0
2.882178083E0,1.525328941E0,3.201002076E0,3.575216861E0,5.035396535E0
2.892229083E0,9.040929759E-1,3.669274002E0,3.386234851E0,5.074203610E0
2.902279083E0,9.807914883E-2,3.744507203E0,2.945476413E0,4.765163692E0
2.912330083E0,-6.708805802E-1,3.596981367E0,2.362546581E0,4.355454288E0
2.922381083E0,-1.426720619E0,3.239957396E0,1.679927423E0,3.918547154E0
2.932432083E0,-2.203814118E0,2.818537454E0,1.038069132E0,3.725390928E0
2.942483083E0,-2.863021024E0,2.544189019E0,7.644407085E-1,3.905657019E0
2.952533083E0,-3.351850884E0,2.389738326E0,8.945000339E-1,4.212586370E0
2.962584083E0,-3.711600242E0,2.239803438E0,1.128157256E0,4.479445791E0
2.972635083E0,-3.856491323E0,2.058982971E0,1.113237574E0,4.511234210E0
2.982686083E0,-3.631872287E0,1.733687747E0,8.214567621E-1,4.107427507E0
2.992736083E0,-2.604484630E0,1.416692644E0,6.710826015E-1,3.039853630E0
3.002787083E0,-1.326776793E0,1.119923061E0,6.392866123E-1,1.850203150E0
3.012838083E0,-5.648661751E-1,8.268939418E-1,5.943343878E-1,1.164500215E0
3.022889083E0,-1.412839329E-1,7.065102965E-1,6.584432602E-1,9.760458368E-1
3.032940083E0,1.960567754E-2,6.593261898E-1,1.005405196E0,1.202470381E0
3.042990083E0,-2.213033349E-1,5.454183358E-1,1.688726166E0,1.788365844E0
3.053041083E0,-6.739395511E-1,3.934456927E-1,2.200052311E0,2.334357343E0
3.063092083E0,-1.138648185E0,2.624218690E-1,2.390897244E0,2.661160378E0
3.073143083E0,-1.644622373E0,-2.023721337E-2,2.171057138E0,2.723725646E0
3.083194083E0,-2.160478064E0,-4.431236368E-1,1.228736236E0,2.524641907E0
3.093244083E0,-2.501385062E0,-1.051345747E0,-4.359075880E-1,2.748139467E0
3.103295083E0,-2.364823048E0,-1.718409557E0,-1.753251361E0,3.408696200E0
3.113346083E0,-1.870565218E0,-2.227672219E0,-2.590807700E0,3.895359071E0
3.123397083E0,-1.073948086E0,-2.319181144E0,-3.014744868E0,3.952297090E0
3.133447083E0,-3.084451573E-1,-1.673968964E0,-2.715881982E0,3.205202871E0
3.143498083E0,1.868849791E-1,-1.014926364E0,-2.241519595E0,2.467673320E0
3.153549083E0,5.757910397E-1,-9.799179143E-1,-2.069930567E0,2.361437484E0
3.163599833E0,8.947845740E-1,-1.404856710E0,-2.031346107E0,2.626904798E0
3.173650833E0,1.167837339E0,-2.153185124E0,-2.103208387E0,3.228550100E0
3.183700833E0,1.398967102E0,-2.867592085E0,-2.212223729E0,3.882541326E0
3.193751833E0,1.753295069E0,-3.306271838E0,-2.356142564E0,4.422316683E0
3.203802833E0,2.194682375E0,-3.455562363E0,-2.592199337E0,4.845311071E0
3.213853833E0,2.624388260E0,-3.383701837E0,-2.842159621E0,5.139525578E0
3.223904833E0,2.984135279E0,-3.055812203E0,-2.956107820E0,5.194383989E0
3.233954833E0,3.204482338E0,-2.626965128E0,-2.910842185E0,5.063857726E0
3.244005833E0,3.232788125E0,-2.310188711E0,-2.701655706E0,4.804876117E0
